Date,BAC,National,Diamond,Pearce
7/23/2014,744.6854167,1680.62043,1109.986458,1188.902037
7/24/2014,438.0635417,992.2673684,1568.209375,1009.984698
7/25/2014,279.5416667,565.7552083,666.75,514.4868942
7/26/2014,162.45625,343.8431579,371.6864583,303.1332246
7/27/2014,230.3927083,218.6364583,245.8135417,242.0855053
7/28/2014,263.890625,123.325,167.0020833,195.2105053
7/29/2014,67.13958333,793.737234,98.83645833,330.3756944
7/30/2014,65.634375,182.4770833,378.7239583,219.416408
7/31/2014,51.56770833,63.546875,203.4568421,116.6617443
8/1/2014,105.234375,91.853125,53.13229167,93.8778664
8/2/2014,267.2895833,40.92708333,79.29583333,139.6421025
8/3/2014,141.3145833,292.5829787,37.21489362,167.5087544
8/4/2014,1122.678125,406.6215054,233.1833333,597.9655904
8/5/2014,1190.325,556.7297872,265.2729167,681.2471705
8/6/2014,1124.877083,1473.298889,319.1239583,982.9045793
8/7/2014,1530.733333,888.51875,974.7541667,1141.806686
8/8/2014,2268.942708,1508.236559,533.8010417,1447.464705
8/9/2014,2205.014583,1630.348276,984.446875,1617.074514
8/10/2014,1182.826042,2306.016867,1257.690625,1592.649114
8/11/2014,658.3875,1442.35,2516.102083,1549.417797
8/12/2014,356.15,922.6054945,1294.752083,868.3071283
8/13/2014,248.8989583,476.7739583,624.7677083,460.6181441
8/14/2014,544.2895833,294.040625,331.1958333,400.313283
8/15/2014,1007.964583,245.6333333,202.2364583,495.749394
8/16/2014,361.0010417,1095.221176,168.1526316,551.9295523
8/17/2014,1202.504167,382.3322917,669.3239583,761.8580748
8/18/2014,573.996875,788.1736842,281.0333333,558.2059
8/19/2014,403.4532609,3061.937634,418.6427083,1305.149137
8/20/2014,476.8114583,611.3239583,2089.085417,1069.54488
8/21/2014,283.2635417,678.94375,453.9479167,482.5230053
8/22/2014,817.7239583,410.6739583,438.5557895,566.1225045
8/23/2014,865.784375,565.865625,290.3052083,584.4563386
8/24/2014,535.690625,1011.730208,316.76875,631.8677968
8/25/2014,322.7135417,710.0120879,596.93125,553.690229
8/26/2014,652.7395833,564.1354167,467.6395833,571.9761303
8/27/2014,721.7875,250.7177083,452.6741935,485.5310698
8/28/2014,569.609375,1083.366667,311.1458333,665.1785609
8/29/2014,3468.704167,484.5020833,998.8541667,1661.158075
8/30/2014,845.253125,2292.761458,511.0284211,1226.818937
8/31/2014,121.0833333,1984.685417,2147.586458,1428.256339
9/1/2014,117.4822917,200.421875,2393.339583,914.2191857
9/2/2014,140.7833333,107.1885417,277.8427083,185.7427969
9/3/2014,92.78541667,144.903125,135.7,134.9341164
9/4/2014,40.75,128.9645833,139.3510417,113.4931442
9/5/2014,46.28333333,106.0916667,265.5791667,149.7893248
9/6/2014,15.35208333,53.99895833,140.4354167,80.40008863
9/7/2014,43.99479167,28.33645833,55.48645833,53.07717195
9/8/2014,30.54583333,18.6125,120.9604167,67.17751919
9/9/2014,73.66145833,107.2375,53.63854167,88.65043584
9/10/2014,962.6083333,49.46145833,128.9114583,390.7983525
9/11/2014,2415.2375,122.49375,105.24375,891.4629358
9/12/2014,2715.739583,1532.713187,113.4697917,1464.445456
9/13/2014,425.1989583,3254.389474,1185.129167,1632.043802
9/14/2014,203.6479167,1328.220833,2576.184375,1379.822311
9/15/2014,102.9739583,329.4427083,2568.142708,1010.657727
9/16/2014,56.03125,188.0947917,492.2510417,255.930297
9/17/2014,29.46041667,101.525,240.4270833,134.2754358
9/18/2014,21.190625,56.2125,130.1677083,79.66154694
9/19/2014,16.87708333,36.49479167,74.86979167,53.2184914
9/20/2014,52.41041667,88.4125,43.84166667,72.02613029
9/21/2014,119.621875,31.25520833,120.0395833,100.7768247
9/22/2014,117.4635417,126.64375,35.80625,103.7757831
9/23/2014,177.8458333,110.4791667,116.7697917,145.5028664
9/24/2014,2740.127083,123.590625,132.365625,1009.165714
9/25/2014,575.20625,1158.404255,133.4697917,632.8313681
9/26/2014,5275.58125,1749.935417,431.85625,2496.262242
9/27/2014,1944.530208,2592.135789,2700.184375,2422.754727
9/28/2014,968.8345679,3478.865625,2438.544792,2305.886264
9/29/2014,705.5072917,1987.364583,5044.977083,2589.754255
9/30/2014,10778.62813,1142.777083,2105.827083,4686.215368
10/1/2014,5747.121978,5398.432609,1198.719792,4125.229396
10/2/2014,4074.567708,7040.289583,3311.469792,4819.246964
10/3/2014,3736.09375,4004.369792,10437.94792,6069.941757
10/4/2014,1720.752083,3600.935417,4937.966667,3430.355992
10/5/2014,1120.85618,3148.536364,4170.9625,2823.922951
10/6/2014,835.2239583,1643.941818,3873.610417,2128.063334
10/7/2014,486.6729167,1319.78125,1822.492473,1220.120149
10/8/2014,350.7395833,749.88125,1330.532727,820.8557893
10/9/2014,277.9458333,413.8947917,855.7041667,526.3195331
10/10/2014,203.9729167,337.8739583,507.8489583,360.3698803
10/11/2014,155.7020833,257.95,377.684375,274.2500886
10/12/2014,565.16,192.8635417,304.2229167,364.553422
10/13/2014,2072.280208,149.1520833,230.9645833,827.936894
10/14/2014,1004.13012,922.7333333,183.80625,714.0278369
10/15/2014,553.9854167,1861.694667,384.6425532,943.9121481
10/16/2014,317.8229167,839.5270833,1840.046875,1009.603561
10/17/2014,196.953125,468.971875,1063.846237,587.0616815
10/18/2014,155.9979167,279.4333333,565.49375,344.1129358
10/19/2014,126.2572917,182.6604167,337.3572917,225.8962692
10/20/2014,102.8677083,149.3114583,222.38,168.657658
10/21/2014,76.15104167,125.2302083,177.621875,136.8056442
10/22/2014,56.37604167,105.9302083,145.259375,112.9931442
10/23/2014,46.06489362,71.284375,121.809375,90.19081705
10/24/2014,31.54583333,56.70729167,92.08541667,70.5841164
10/25/2014,23.50416667,44.82916667,69.0375,56.26154696
10/26/2014,17.70833333,32.84479167,56.65684211,46.20792488
10/27/2014,14.02604167,24.65520833,40.43645833,36.84383862
10/28/2014,14.25520833,18.596875,29.74270833,31.33619973
10/29/2014,16.01145833,19.8875,27.82391304,31.7122263
10/30/2014,13.31875,16.93854167,22.934375,28.20182473
10/31/2014,11.85263158,18.28958333,19.75208333,27.10270192
11/1/2014,21.73854167,17.003125,24.72604167,31.62717196
11/2/2014,23.02083333,20.225,25.48125,33.38029695
11/3/2014,15.471875,21.72395833,22.38645833,30.33203306
11/4/2014,8.775,20.96875,23.26979167,28.14244973
11/5/2014,6.839583333,14.90416667,22.578125,25.24522751
11/6/2014,6.565625,9.996875,19.603125,22.52647751
11/7/2014,8.051041667,7.810416667,14.078125,20.45113029
11/8/2014,7.265625,7.353125,10.28229167,18.7716164
11/9/2014,6.286458333,16.78854167,9.566666667,21.35182473
11/10/2014,8.712631579,7.929166667,9.704166667,19.25325748
11/11/2014,466.0263158,122.1822917,11.23229167,210.2849022
11/12/2014,284.4770833,678.9416667,654.3208333,549.7177969
11/13/2014,179.2416667,349.3770833,617.3489583,392.4605053
11/14/2014,164.28125,252.8354167,353.9157895,267.4820879
11/15/2014,126.15,233.9125,291.9145833,227.7969636
11/16/2014,55.015625,148.7427083,248.640625,161.2709219
11/17/2014,23.31979167,55.54270833,141.5916667,83.95599141
11/18/2014,12.29270833,33.35591398,66.08541667,47.71594884
11/19/2014,8.739583333,19.175,42.95729167,34.09522751
11/20/2014,7.619791667,11.19791667,24.12083333,24.7841164
11/21/2014,6.7375,8.596875,15.32604167,20.69140807
11/22/2014,7.189473684,7.163541667,11.84166667,19.20282985
11/23/2014,8.141489362,6.702083333,10.61368421,18.95702148
11/24/2014,6.231578947,6.567708333,8.897916667,17.70367049
11/25/2014,8.089583333,6.508333333,8.072916667,18.02821362
11/26/2014,5.523958333,6.003125,7.75625,16.89904695
11/27/2014,4.897916667,6.564583333,7.509375,16.79522751
11/28/2014,4.335416667,5.409375,7.320833333,16.15981084
11/29/2014,4.484375,4.9875,7.559375,16.14835251
11/30/2014,4.732291667,4.832291667,6.833333333,15.9372414
12/1/2014,4.709574468,4.573958333,6.175,15.62411344
12/2/2014,29.540625,14.24270833,5.931914894,27.04301859
12/3/2014,23.271875,38.015625,52.459375,48.38689418
12/4/2014,18.18020833,32.76875,39.89166667,40.75147751
12/5/2014,15.07916667,30.41041667,35.42395833,37.44244973
12/6/2014,14.50208333,24.01041667,32.43333333,34.11988029
12/7/2014,72.95729167,19.62291667,27.77395833,50.58932473
12/8/2014,2950.748958,18.38229167,22.675,1007.740019
12/9/2014,1135.048889,2062.025806,19.59791667,1082.695473
12/10/2014,608.9520833,1674.990909,1933.229167,1416.195322
12/11/2014,338.4802083,777.475,1661.6,936.3230053
12/12/2014,197.6427083,423.5791667,777.6604167,476.7653664
12/13/2014,180.703125,253.459375,425.184375,296.9202275
12/14/2014,158.2260417,182.1322917,254.2526316,208.6749242
12/15/2014,130.8614583,181.5385417,177.4510417,173.7549497
12/16/2014,98.60833333,145.5333333,175.7135417,150.4230053
12/17/2014,79.79583333,117.9510417,151.5854167,126.9153664
12/18/2014,60.49375,96.634375,120.0479167,102.8632831
12/19/2014,205.1520833,74.94375,93.42083333,134.9768247
12/20/2014,209.36875,144.9333333,73.68958333,153.1351581
12/21/2014,140.8208333,252.0697917,136.5447917,186.9497414
12/22/2014,158.215625,150.7427083,241.028125,193.8000886
12/23/2014,150.075,173.828125,153.1583333,169.4917553
12/24/2014,152.2666667,149.2354167,170.0614583,167.6591164
12/25/2014,110.7041667,174.7604167,147.4958333,154.7914081
12/26/2014,75.24583333,136.7645833,169.4291667,137.617797
12/27/2014,56.92395833,93.40729167,133.659375,105.1348108
12/28/2014,49.74895833,70.10104167,94.51770833,81.92717195
12/29/2014,32.96875,62.25,66.896875,64.50981084
12/30/2014,21.77708333,47.965625,57.68020833,52.94557473
12/31/2014,15.96210526,37.46770833,51.66041667,45.50134593
1/1/2015,13.73958333,30.47083333,33.78617021,36.47013147
1/2/2015,8.395833333,26.79270833,29.59375,32.0653664
1/3/2015,8.590526316,21.18020833,17.86875,26.35109739
1/4/2015,7.005208333,19.64375,17.17916667,25.08064418
1/5/2015,5.884375,17.65520833,13.46770833,22.80703306
1/6/2015,8.777083333,18.31770833,10.75208333,23.08689418
1/7/2015,7.979166667,22.97708333,16.34270833,26.23758862
1/8/2015,9.153125,20.459375,14.38958333,25.13863029
1/9/2015,7.567708333,22.040625,14.11458333,25.04557473
1/10/2015,7.897916667,23.68131868,17.26354167,26.75219485
1/11/2015,5.970833333,22.52291667,15.51458333,25.14071362
1/12/2015,6.096875,19.159375,13.78020833,23.48342195
1/13/2015,8.273958333,20.69375,11.03684211,23.80611933
1/14/2015,16.22291667,25.50416667,13.18125,28.77404696
1/15/2015,16.128125,27.37291667,14.07826087,29.66437002
1/16/2015,35.1125,36.18645833,16.934375,39.88238029
1/17/2015,748.75,39.92916667,21.74583333,280.6129358
1/18/2015,592.071875,550.3197917,28.44895833,400.7514775
1/19/2015,340.4135417,766.6333333,416.4291667,518.2966164
1/20/2015,183.575,452.6739583,698.728125,455.4636303
1/21/2015,128.984375,251.5854167,429.5489583,280.5108525
1/22/2015,95.73958333,164.9260417,239.365625,177.1483525
1/23/2015,70.446875,130.9552083,149.8416667,127.5525192
1/24/2015,50.53854167,110.5020833,113.4583333,101.9709219
1/25/2015,35.990625,76.878125,87.25833333,77.18029695
1/26/2015,28.27916667,59.05104167,64.40729167,61.05043585
1/27/2015,20.49895833,56.95729167,45.73541667,51.53515807
1/28/2015,18.81666667,50.678125,38.18645833,46.36501918
1/29/2015,17.20520833,46.48229167,31.984375,42.36189418
1/30/2015,37.07083333,43.90416667,24.99166667,45.7934914
1/31/2015,51.09166667,58.41041667,22.578125,54.49800529
2/1/2015,405.8958333,73.21428571,31.665625,180.7298505
2/2/2015,218.9885417,401.6822917,45.421875,232.502172
2/3/2015,2777.8125,300.24375,171.9510417,1093.807033
2/4/2015,2315.3375,1204.563043,340.7520833,1297.355478
2/5/2015,1110.951136,2795.891667,810.1572917,1582.804634
2/6/2015,538.4635417,2159.335,3177.194792,1968.80238
2/7/2015,297.06875,915.0864583,2197.378462,1146.982493
2/8/2015,187.9958333,457.3145833,924.4125,533.7122414
2/9/2015,127.8520833,278.159375,479.8697917,305.7650192
2/10/2015,80.63020833,209.1114583,288.9510417,203.3688386
2/11/2015,53.82083333,147.1854167,190.25,140.8900192
2/12/2015,39.22708333,91.26770833,130.3979167,97.4355053
2/13/2015,30.19166667,70.87083333,82.59791667,71.69140807
2/14/2015,23.28958333,57.690625,57.34895833,56.5809914
2/15/2015,19.428125,51.39895833,43.01979167,48.42022751
2/16/2015,17.378125,49.50208333,33.14479167,43.81293584
2/17/2015,14.83854167,56.75729167,25.97916667,42.99626918
2/18/2015,12.66875,54.53541667,22.59479167,40.40425529
2/19/2015,11.04479167,46.38958333,21.06041667,36.63619973
2/20/2015,8.904166667,41.07708333,18.540625,33.31189418
2/21/2015,8.895833333,48.24375,15.703125,34.75217196
2/22/2015,7.739583333,48.90833333,13.68958333,33.91710251
2/23/2015,9.308333333,66.13645833,13.91770833,40.25876918
2/24/2015,12.65,72.50729167,12.93645833,43.16918584
2/25/2015,58.67727273,65.71041667,25.590625,60.46404064
2/26/2015,48.53333333,81.14791667,14.88229167,58.6591164
2/27/2015,36.61041667,107.5052083,17.87708333,64.46883861
2/28/2015,35.99479167,104.8072917,60.43645833,77.55078308
3/1/2015,35.91145833,81.51875,52.7,67.18133862
3/2/2015,130.4916667,207.2291667,52.546875,140.5605053
3/3/2015,641.7427083,166.1945055,78.321875,305.8909654
3/4/2015,648.2645833,161.0552083,135.3697917,325.3677969
3/5/2015,380.9604167,764.5927083,130.0633333,435.6767553
3/6/2015,740.6145833,492.7739583,688.3270833,651.0431441
3/7/2015,813.6,339.5072917,585.2145833,589.9118942
3/8/2015,678.8114583,933.5989583,354.4364583,666.0868941
3/9/2015,370.9135417,683.6864583,858.3302083,648.1146719
3/10/2015,275.9510417,526.2989583,688.8625,507.5087692
3/11/2015,210.1302083,326.1625,591.7458333,386.4841164
3/12/2015,149.8510417,260.6135417,340.0145833,260.6309914
3/13/2015,111.4020833,176.3625,275.3645833,198.1809914
3/14/2015,84.47916667,124.0229167,197.4010417,145.7723109
3/15/2015,69.02604167,95.50208333,144.4583333,113.4667553
3/16/2015,68.23645833,74.7,109.7322917,94.69418585
3/17/2015,57.42916667,69.503125,85.81666667,81.38758862
3/18/2015,37.72916667,65.765625,73.88854167,69.59904696
3/19/2015,33.50625,52.94166667,69.27291667,62.37821362
3/20/2015,27.92083333,39.61666667,58.52604167,52.49244973
3/21/2015,21.66041667,33.34375,42.95416667,43.12404696
3/22/2015,18.48958333,27,38.05833333,38.32057473
3/23/2015,19.490625,21.58333333,29.81666667,34.10147751
3/24/2015,15.25625,19.71145833,24.046875,30.14279695
3/25/2015,12.01354167,20.59583333,21.15454545,28.39257599
3/26/2015,10.57604167,19.36354167,18.22623106,26.52654064
3/27/2015,8.627083333,15.21875,18.22623106,24.49529064
3/28/2015,8.050537634,12.83473684,15.29791667,22.53233289
3/29/2015,6.89375,10.56666667,14.30625,21.06015807
3/30/2015,6.051578947,8.569791667,10.853125,18.96276772
3/31/2015,6.391666667,7.583333333,8.14375,17.84418584
4/1/2015,6.727083333,8.091666667,8.825,18.35251918
4/2/2015,5.458333333,8.684375,11.41875,18.99175529
4/3/2015,5.592708333,8.452083333,9.890625,18.4497414
4/4/2015,5.053125,7.085416667,7.920833333,17.15772751
4/5/2015,4.028125,6.971875,7.608333333,16.67404696
4/6/2015,4.345833333,5.973958333,6.048421053,15.92734008
4/7/2015,5.74375,5.370833333,5.796842105,16.10841099
4/8/2015,7.826041667,7.420833333,6.022340426,17.56100765
