Date,BAC,National,Diamond,Spencer,Pearce
2/8/2016,8.771875,8.991979167,9.012291667,9.028125,10.52744001
2/9/2016,8.8765625,9.146979167,9.331875,9.401979167,10.72053029
2/10/2016,9.050208333,9.257083333,9.513541667,9.6246875,10.87566918
2/11/2016,9.143125,9.383854167,9.621770833,9.746354167,10.98497473
2/12/2016,9.180104167,9.5640625,9.724270833,9.86375,11.09153723
2/13/2016,9.263958333,9.678333333,9.918854167,10.0409375,11.22244001
2/14/2016,9.346666667,9.7903125,10.03322917,10.195,11.32546084
2/15/2016,9.426145833,9.883854167,10.193125,10.30072917,11.43643307
2/16/2016,9.499479167,10.03354167,10.40927083,10.57229167,11.58282195
2/17/2016,9.552604167,10.16760417,10.5503125,10.73208333,11.69223168
2/18/2016,9.781979167,10.39052083,10.90427083,11.108125,11.96098167
2/19/2016,9.794270833,10.48364583,11.0578125,11.22947917,12.04730112
2/20/2016,9.890520833,10.46260417,11.01989583,11.27739583,12.05973168
2/21/2016,9.670625,10.6059375,10.96854167,11.218125,12.01709279
2/22/2016,9.668958333,10.45239583,11.09645833,11.21895833,12.00799556
2/23/2016,9.350416667,10.17822917,10.82927083,11.140625,11.72136362
2/24/2016,9.178958333,9.9828125,10.53375,10.7846875,11.50056501
2/25/2016,9.280208333,9.818645833,10.44,10.68989583,11.44834279
2/26/2016,9.573125,9.9078125,10.37260417,10.59322917,11.55323862
2/27/2016,9.745104167,10.17322917,10.51770833,10.69979167,11.74740529
2/28/2016,9.891458333,10.4328125,10.76708333,10.91239583,11.96584279
2/29/2016,10.16552083,10.61104167,11.12739583,11.27114583,12.23671084
3/1/2016,10.25708333,10.86875,11.2890625,11.51208333,12.40702334
3/2/2016,10.34385417,11.0425,11.50614583,11.67375,12.56622473
3/3/2016,10.3146875,11.12864583,11.769375,11.97364583,12.67296084
3/4/2016,10.33677083,11.19385417,11.85552083,12.0584375,12.73077334
3/5/2016,10.27895833,11.20541667,11.94541667,12.19385417,12.74532196
3/6/2016,10.42510417,11.2228125,12.04989583,12.24020833,12.83466223
3/7/2016,10.2225,10.98322917,11.82864583,12.0625,12.6135164
3/8/2016,10.1575,11.12041667,11.7159375,11.94885417,12.60000946
3/9/2016,10.04947917,10.9725,11.8234375,11.98642105,12.55053029
3/10/2016,10.22010417,10.99697917,11.83895833,12.05979167,12.62073862
3/11/2016,10.2478125,11.06291667,11.8203125,12.0459375,12.64573862
3/12/2016,10.05291667,11.08489583,11.72927083,11.85302083,12.55775251
3/13/2016,10.059375,10.8809375,11.8178125,11.9840625,12.52143307
3/14/2016,10.38041667,10.98833333,11.79510417,12.03302083,12.65667612
3/15/2016,10.43041667,11.1146875,11.92239583,12.01208333,12.7578914
3/16/2016,10.39072917,11.3071875,11.95916667,12.139375,12.82108585
3/17/2016,10.3409375,11.3140625,12.1484375,12.28989583,12.86987057
3/18/2016,10.42177083,11.40354167,12.28041667,12.46458333,12.97063446
3/19/2016,10.50822917,11.41666667,12.40770833,12.60125,13.04625946
3/20/2016,10.6915625,11.52614583,12.47260417,12.68666667,13.16549557
3/21/2016,10.84291667,11.793125,12.65270833,12.80270833,13.36497473
3/22/2016,10.76802083,11.89604167,12.81614583,12.91833333,13.42879418
3/23/2016,10.29270833,11.60552083,12.42458333,12.70072917,13.04299556
3/24/2016,10.1471875,11.22395833,12.37552083,12.5853125,12.85094695
3/25/2016,10.146875,11.20854167,12.1859375,12.48541667,12.78250946
3/26/2016,10.35135417,11.14208333,12.15520833,12.385625,12.81827334
3/27/2016,10.20979167,11.1884375,12.03375,12.2875,12.74605112
3/28/2016,10.31677083,11.38708333,12.02833333,12.16625,12.84612056
3/29/2016,10.13979167,10.981875,12.0303125,12.08041667,12.65271779
3/30/2016,9.856979167,10.82135417,11.52229167,11.85677083,12.33559973
3/31/2016,9.720625,10.70364583,11.5621875,11.693125,12.26421084
4/1/2016,10.16083333,10.89114583,11.72885417,11.94854167,12.52900251
4/2/2016,10.51166667,11.08927083,12.065625,12.21729167,12.82424557
4/3/2016,10.84979167,11.64083333,12.29614583,12.50166667,13.19764834
4/4/2016,11.08895833,12.02677083,12.880625,12.94510417,13.60084279
4/5/2016,11.2359375,12.31458333,13.24791667,13.384375,13.8682039
4/6/2016,11.244375,12.52229167,13.51333333,13.7734375,14.02872473
4/7/2016,11.25770833,12.53875,13.67302083,13.86604167,14.09188445
4/8/2016,10.9934375,12.43333333,13.5559375,13.839375,13.92962751
4/9/2016,10.84375,12.23197917,13.44604167,13.70135417,13.77598168
4/10/2016,10.7578125,12.01104167,13.26739583,13.564375,13.6141414
4/11/2016,11.14197917,12.175,13.19833333,13.41427083,13.7738289
4/12/2016,11.38260417,12.288125,13.54635417,13.7465625,14.00775251
4/13/2016,11.5890625,12.93989583,13.75583333,14.10375,14.36365529
4/14/2016,11.65322917,12.7709375,14.12947917,14.260625,14.45327335
4/15/2016,11.3303125,12.77864583,13.69854167,14.12614583,14.20455807
4/16/2016,10.56375,12.43979167,13.3896875,13.588125,13.73313446
4/17/2016,10.31677083,11.94114583,13.52666667,13.78239583,13.53025251
4/18/2016,10.75364583,11.86052083,13.405625,13.77708333,13.60865529
4/19/2016,11.34083333,12.01947917,13.33541667,13.6334375,13.83396779
4/20/2016,11.64291667,12.56427083,13.47791667,13.79104167,14.16375946
4/21/2016,11.85458333,13.11854167,13.93385417,14.09875,14.57105112
4/22/2016,12.03135417,13.31208333,14.45614583,14.60177083,14.86858584
4/23/2016,12.01114583,13.57260417,14.6671875,14.93354167,15.01903723
4/24/2016,11.9228125,13.47354167,14.695,14.92697917,14.96584279
4/25/2016,11.5834375,13.21072917,14.36614583,14.67895833,14.65549557
4/26/2016,10.99583333,12.79604167,14.069375,14.2890625,14.22247473
4/27/2016,10.97291667,12.37395833,13.85927083,14.22697917,14.00410668
4/28/2016,10.91385417,12.1190625,13.25770833,13.67510417,13.69893307
4/29/2016,10.91729167,11.9325,13.14572917,13.38989583,13.60056501
4/30/2016,10.71177083,12.086875,12.93354167,13.2934375,13.51278723
5/1/2016,10.73291667,12.044375,13.01270833,13.17291667,13.53205807
5/2/2016,11.0203125,11.90802083,13.42822917,13.73697917,13.72091223
5/3/2016,11.20729167,12.61979167,13.47291667,13.86395833,14.0353914
5/4/2016,11.66604167,12.8990625,14.14875,14.31604167,14.50667612
5/5/2016,12.10375,13.1334375,14.46729167,14.81260417,14.83688446
5/6/2016,12.14375,13.38708333,14.29458333,14.57729167,14.87719695
5/7/2016,11.71354167,13.38864583,14.19635417,14.42104167,14.70157196
5/8/2016,11.78322917,13.01395833,14.41229167,14.5715625,14.67188446
5/9/2016,11.67072917,13.12270833,14.41760417,14.7346875,14.67240529
5/10/2016,12.24395833,13.5959375,14.79072917,14.99020833,15.14559973
5/11/2016,12.33510417,13.6565625,15.28770833,15.63854167,15.36184973
5/12/2016,12.03822917,14.159375,15.19885417,15.65333333,15.40087751
5/13/2016,12.21604167,14.11447917,15.79270833,16.06552083,15.64313446
5/14/2016,12.355,13.99854167,15.7915625,16.29854167,15.65042612
5/15/2016,12.26208333,13.9715625,15.53916667,15.966875,15.5263289
5/16/2016,12.191875,13.8990625,15.59864583,16.03427083,15.49858584
5/17/2016,12.0821875,13.889375,15.29354167,15.6528125,15.35709279
5/18/2016,11.76666667,13.7309375,14.96875,15.271875,15.09084279
5/19/2016,11.89197917,13.57666667,15.17041667,15.60479167,15.14841224
5/20/2016,12.52625,13.51604167,15.319375,15.77604167,15.38928029
5/21/2016,12.68083333,14.00541667,15.00447917,15.5475,15.49896779
5/22/2016,12.5059375,14.166875,15.145,15.30104167,15.5413289
5/23/2016,12.57166667,14.25833333,15.55166667,15.81489583,15.72928029
5/24/2016,12.4634375,14.21895833,15.68864583,15.9540625,15.72573862
5/25/2016,12.170625,14.11770833,15.48354167,15.84416667,15.5260164
5/26/2016,11.84333333,13.718125,15.5059375,15.85604167,15.29119001
5/27/2016,11.84791667,13.56052083,15.10677083,15.76645833,15.10712751
5/28/2016,11.7809375,13.49104167,15.04489583,15.36447917,15.0410164
5/29/2016,12.3215625,13.7834375,15.22625,15.59895833,15.3791414
5/30/2016,12.66479167,13.78322917,15.43875,15.73385417,15.56431501
5/31/2016,13.05197917,14.10208333,15.2440625,15.671875,15.7347664
6/1/2016,13.19270833,14.93729167,15.9725,16.2540625,16.3028914
6/2/2016,13.01729167,15.14302083,16.55291667,16.78958333,16.50646779
6/3/2016,12.94145833,14.98197917,16.82604167,17.30666667,16.51855112
6/4/2016,13.0028125,14.93354167,16.70375,17.17,16.48209279
6/5/2016,13.25645833,14.91989583,16.69572917,17.08583333,16.55941918
6/6/2016,13.54947917,15.19552083,16.721875,17.1403125,16.75768307
6/7/2016,13.5215625,15.446875,16.944375,17.28822917,16.9063289
6/8/2016,13.40260417,15.52833333,17.23895833,17.57572917,16.99202334
6/9/2016,13.5175,15.503125,17.339375,17.72,17.0553914
6/10/2016,13.31541667,15.38333333,17.19239583,17.59677083,16.89910668
6/11/2016,13.48177083,15.2921875,17.13458333,17.47041667,16.90490529
6/12/2016,13.5875,15.17427083,16.8978125,17.3796875,16.82191918
6/13/2016,13.69333333,15.53583333,16.8340625,17.19979167,16.95646779
6/14/2016,13.23364583,15.4565625,17.16833333,17.51572917,16.88823862
6/15/2016,13.16885417,15.35791667,17.10072917,17.52885417,16.81122474
6/16/2016,13.12604167,15.05166667,16.9528125,17.39270833,16.64556501
6/17/2016,13.38541667,15.16302083,16.76458333,17.17854167,16.70639834
6/18/2016,13.36072917,15.0640625,16.83395833,17.19822917,16.68830807
6/19/2016,13.56135417,15.45229167,16.78895833,17.17541667,16.86959279
6/20/2016,13.7975,15.41020833,17.26552083,17.60208333,17.09313445
6/21/2016,13.61833333,15.6015625,17.18885417,17.68708333,17.0716414
6/22/2016,13.34520833,15.57427083,17.27625,17.68666667,17.00063445
6/23/2016,13.62916667,15.333125,17.3284375,17.755625,17.03230112
6/24/2016,14.00854167,15.5459375,17.26604167,17.76333333,17.20889835
6/25/2016,14.17895833,15.88291667,17.35729167,17.71666667,17.40844696
6/26/2016,14.24791667,16.075,17.6409375,18.00104167,17.59000946
6/27/2016,14.4265625,16.33979167,17.8275,18.24229167,17.80000946
6/28/2016,14.07958333,16.1778125,17.97125,18.31885417,17.67827334
6/29/2016,13.92760417,15.83927083,17.54645833,18.05947917,17.37316918
6/30/2016,14.00708333,15.57427083,17.58104167,17.96395833,17.32285668
7/1/2016,14.243125,15.84302083,17.41291667,17.8875,17.4350789
7/2/2016,13.69458333,15.89125,17.54291667,17.89583333,17.3116414
7/3/2016,14.0003125,15.75302083,17.5796875,17.92,17.37973168
7/4/2016,14.45927083,15.74604167,17.54916667,18.06458333,17.52021779
7/5/2016,14.4525,16.22708333,17.48572917,17.8496875,17.65716223
7/6/2016,14.253125,16.3578125,17.8490625,18.08979167,17.7553914
7/7/2016,14.3234375,16.1159375,17.93,18.34864583,17.72518307
7/8/2016,14.45376344,16.19614583,17.708125,18.15802083,17.72140282
7/9/2016,14.30864583,16.22520833,17.72947917,18.13208333,17.68983584
7/10/2016,14.57552083,16.24239583,17.7328125,18.08708333,17.78563445
7/11/2016,14.64604167,16.34010417,17.78125,18.1665625,17.85785668
7/12/2016,14.32447917,16.44322917,17.85625,18.13010417,17.81004418
7/13/2016,13.86833333,16.215,17.9446875,18.3346875,17.61139834
7/14/2016,14.19947917,15.73739583,17.75135417,18.24447917,17.49813446
7/15/2016,14.5090625,15.87989583,17.36022989,17.92072917,17.51845414
7/16/2016,14.55041667,16.2421875,17.480625,17.77427083,17.69313446
7/17/2016,14.5434375,16.35708333,17.79802083,18.11354167,17.83490529
7/18/2016,14.64708333,16.1990625,18.04708333,18.4434375,17.89980112
7/19/2016,14.0709375,16.21270833,17.74208333,18.23572917,17.61063445
7/20/2016,14.25989583,15.79729167,17.81166667,18.19041667,17.55834279
7/21/2016,14.3996875,15.89875,17.476875,18.05,17.52716223
7/22/2016,14.79177083,16.20177083,17.599375,17.91541667,17.79969695
7/23/2016,14.6259375,16.6165625,17.92427083,18.305,17.99098168
7/24/2016,14.845625,16.50322917,18.2809375,18.56302083,18.14532196
7/25/2016,14.64677083,16.51447917,18.20197917,18.70572917,18.05646779
7/26/2016,14.64208333,16.469375,18.10864583,18.4453125,18.00875945
7/27/2016,14.66427083,16.39166667,18.04010417,18.55885417,17.96740529
7/28/2016,14.65333333,16.34916667,17.9615625,18.32083333,17.92341223
7/29/2016,14.51302083,16.24354167,17.74541667,18.133125,17.76938446
7/30/2016,14.61697917,16.21177083,17.63760417,18.02104167,17.75750946
7/31/2016,14.74208333,16.28645833,17.79979167,18.16635417,17.87816918
8/1/2016,15.13510417,16.644375,17.91270833,18.1534375,18.16612057
8/2/2016,15.21989583,16.88302083,18.33854167,18.72916667,18.41587751
8/3/2016,14.9215625,17.14947917,18.46416667,18.8021875,18.44712751
8/4/2016,14.87166667,16.69833333,18.31604167,18.61604167,18.23073862
8/5/2016,15.20302083,16.416875,18.139375,18.65083333,18.18848168
8/6/2016,15.15520833,16.64229167,17.96260417,18.31364583,18.18875946
8/7/2016,15.288125,16.39864583,18.104375,18.43020833,18.19910668
8/8/2016,15.60135417,17.105625,17.8915625,18.36416667,18.46823862
8/9/2016,15.30375,17.01729167,18.5465625,18.604375,18.55792612
8/10/2016,15.4690625,16.92604167,18.42635417,18.89,18.54254418
8/11/2016,15.06020833,17.00947917,18.27375,18.83520833,18.3832039
8/12/2016,14.85729167,16.66479167,18.2371875,18.38979167,18.18848168
8/13/2016,14.56979167,16.50552083,18.01770833,18.4953125,17.96639834
8/14/2016,14.59104167,16.18114583,17.85875,18.24520833,17.81237057
8/15/2016,14.59208333,16.2934375,17.63177083,18.09822917,17.77448862
8/16/2016,14.59614583,16.0446875,17.68833333,17.93833333,17.71178029
8/17/2016,14.616875,16.0703125,17.53864583,17.89354167,17.67733584
8/18/2016,14.8059375,15.97208333,17.4484375,17.84041667,17.67754418
8/19/2016,14.67354167,16.36760417,17.27041667,17.63270833,17.70591224
8/20/2016,14.7921875,16.05458333,17.75729167,17.90104167,17.80341223
8/21/2016,14.72958333,16.34395833,17.43833333,17.89979167,17.77268306
8/22/2016,14.6421875,16.19697917,17.543125,17.77416667,17.72948862
8/23/2016,14.67846154,15.93375,17.39739583,17.70989583,17.60526052
8/24/2016,14.55927083,16.20864583,17.3584375,17.70854167,17.64417612
8/25/2016,14.31729167,16.0234375,17.51552083,17.8528125,17.5541414
8/26/2016,14.21416667,15.82364583,17.36145833,17.74208333,17.40181501
8/27/2016,14.35822917,15.4209375,16.96791667,17.40510417,17.18441918
8/28/2016,14.5871875,15.47021505,16.5571875,16.89875,17.14025475
8/29/2016,14.6325,15.99322917,16.80583333,17.06989583,17.4125789
8/30/2016,14.90166667,16.07072917,17.238125,17.38354167,17.67223168
8/31/2016,14.74104167,16.261875,17.37,17.648125,17.72636362
9/1/2016,15.0075,16.16520833,17.43427083,17.67819149,17.80438445
9/2/2016,15.25645833,16.21385417,17.31104167,17.649375,17.86250946
9/3/2016,15.47614583,16.4840625,17.61447917,17.78854167,18.1269539
9/4/2016,15.48927083,16.77708333,17.67333333,18.01604167,18.24862056
9/5/2016,15.28927083,16.94947917,17.8965625,18.0778125,18.3138289
9/6/2016,15.38364583,16.8125,18.11229167,18.293125,18.37153723
9/7/2016,15.15583333,16.75145833,18.0071875,18.334375,18.24021779
9/8/2016,15.03395833,16.64333333,18.0578125,18.35614583,18.18042612
9/9/2016,15.26625,16.57989583,18.038125,18.43895833,18.23014834
9/10/2016,15.1040625,16.68864583,17.9109375,18.28552083,18.16994001
9/11/2016,15.23635417,16.68760417,18.02125,18.27541667,18.25046085
9/12/2016,15.25364583,16.64020833,18.014375,18.37145833,18.23813445
9/13/2016,15.50791667,16.73572917,17.88947917,18.13239583,18.31309974
9/14/2016,15.58322917,16.63416667,17.72177083,18.0725,18.24844696
9/15/2016,14.96885417,16.70166667,17.51447917,17.82916667,17.99705807
9/16/2016,14.83979167,16.3878125,17.64427083,17.81260417,17.89268307
9/17/2016,14.85875,15.983125,17.4965625,17.8740625,17.71487057
9/18/2016,14.6353125,16.18677083,17.12770833,17.52427083,17.58532195
9/19/2016,14.81895833,15.88875,17.223125,17.38947917,17.57900251
9/20/2016,15.10385417,16.0259375,17.130625,17.51625,17.68886362
9/21/2016,14.919375,15.9790625,16.851875,17.05822917,17.5188289
9/22/2016,14.83645833,16.22677083,17.06354167,17.27854167,17.64431501
9/23/2016,14.87927083,15.95677083,17.104375,17.29916667,17.58219695
9/24/2016,14.85875,15.691875,16.73520833,17.0078125,17.36400251
9/25/2016,14.67458333,15.65916667,16.52583333,16.7375,17.22191918
9/26/2016,14.54197917,15.75625,16.5621875,16.81864583,17.22219696
9/27/2016,14.67385417,15.5815625,16.64625,16.8025,17.23594696
9/28/2016,14.7928125,15.51572917,16.4778125,16.78520833,17.19750946
9/29/2016,14.97364583,15.8703125,16.40875,16.639375,17.35296084
9/30/2016,15.13875,15.89541667,16.880625,16.98864583,17.57365529
10/1/2016,15.461875,16.17833333,16.98260417,17.27427083,17.80966223
10/2/2016,15.72083333,16.3825,17.14479167,17.30583333,18.01809973
10/3/2016,15.40260417,16.36625,16.83947917,16.96635417,17.80483585
10/4/2016,14.7684375,16.10427083,16.55604167,16.7221875,17.4116414
10/5/2016,14.0540625,15.65229167,16.615,16.72208333,17.04250946
10/6/2016,13.80364583,15.271875,16.35614583,16.65052083,16.74594695
10/7/2016,13.97385417,14.54145833,15.83541667,16.111875,16.38563446
10/8/2016,14.17625,14.58895833,15.29854167,15.72302083,16.28997473
10/9/2016,14.26375,14.76802083,15.2421875,15.31114583,16.36004418
10/10/2016,14.69385417,15.21791667,15.6765625,15.801875,16.79816918
10/11/2016,15.3271875,15.39270833,16.1084375,16.13989583,17.21150251
10/12/2016,15.63395833,15.76260417,16.15114583,16.399375,17.45129418
10/13/2016,15.26895833,16.19385417,16.35208333,16.4003125,17.54035668
10/14/2016,14.9715625,16.31583333,16.71239583,16.68895833,17.60198862
10/15/2016,14.759375,15.9528125,17.00375,17.078125,17.50737057
10/16/2016,14.783125,15.7234375,16.75958333,17.07552083,17.35744001
10/17/2016,14.96354167,15.63333333,16.5475,16.8478125,17.31684973
10/18/2016,14.93083333,15.6590625,16.42833333,16.66375,17.27480112
10/19/2016,14.52739583,15.64677083,16.26229167,16.5353125,17.08087751
10/20/2016,13.9834375,15.36927083,16.01114583,16.19479167,16.72334279
10/21/2016,13.8215625,14.78770833,15.83,16.0103125,16.41514834
10/22/2016,13.90489583,14.555,15.60041667,15.9096875,16.2888289
10/23/2016,14.52,14.58979167,15.33583333,15.55895833,16.4172664
10/24/2016,15.0303125,14.92947917,15.35479167,15.54291667,16.70691918
10/25/2016,15.16989583,15.52979167,15.64635417,15.71583333,17.05073862
10/26/2016,15.329375,15.90260417,16.1584375,16.19302083,17.39886362
10/27/2016,15.31666667,16.03416667,16.59105263,16.608125,17.58268672
10/28/2016,15.11041667,16.08052083,16.60166667,16.70583333,17.53292612
10/29/2016,15.09802083,15.97927083,16.720625,16.883125,17.53469695
10/30/2016,15.21385417,15.8609375,16.68197917,16.8534375,17.52098168
10/31/2016,15.29510417,15.8984375,16.5146875,16.6490625,17.50480112
11/1/2016,15.08302083,15.82427083,16.22333333,16.43875,17.3122664
11/2/2016,14.501875,15.59802083,16.01958333,16.078125,16.97521779
11/3/2016,14.20697917,15.16645833,15.87208333,15.99708333,16.68389834
11/4/2016,14.3725,15.04104167,15.94166667,16.07354167,16.72046085
11/5/2016,14.42291667,14.93375,15.77291667,15.92895833,16.64525251
11/6/2016,14.76615385,15.021875,15.5909375,15.81854167,16.72838018
11/7/2016,15.37208333,14.96645833,15.49625,15.60104167,16.88032195
11/8/2016,14.53510417,15.29989583,15.42854167,15.58510417,16.68990529
11/9/2016,12.71583333,14.4884375,15.73635417,15.73739583,15.91559973
11/10/2016,12.5875,13.1825,14.12270833,14.60927083,14.89962751
11/11/2016,12.63802083,13.05364583,13.47479167,13.58791667,14.65754418
11/12/2016,12.5996875,13.09166667,13.40125,13.45489583,14.63292612
11/13/2016,12.7425,12.93552083,13.49614583,13.55354167,14.66011362
11/14/2016,13.60947917,13.18229167,13.32239583,13.41291667,14.97344696
11/15/2016,14.29364583,13.07208333,13.44114583,13.39885417,15.20434973
11/16/2016,14.28395833,13.88979167,13.46447917,13.64197917,15.48146779
11/17/2016,13.63208333,14.06635417,13.4040625,13.22114583,15.3028914
11/18/2016,13.08927083,13.46645833,13.47239583,13.31,14.9447664
11/19/2016,12.73260417,12.9384375,13.27458333,13.284375,14.58393307
11/20/2016,12.1671875,12.91510417,13.15135417,13.28791667,14.34660668
11/21/2016,12.88270833,13.07708333,13.35114583,13.3321875,14.7057039
11/22/2016,13.73583333,12.73666667,13.43708333,13.378125,14.90525251
11/23/2016,14.27302083,13.14333333,13.1240625,13.340625,15.11553029
11/24/2016,13.7396875,13.6365625,12.94052083,12.85645833,15.04098168
11/25/2016,13.1859375,13.680625,13.0490625,12.91270833,14.9072664
11/26/2016,12.90697917,13.13572917,13.339375,13.1903125,14.72941918
11/27/2016,12.63572917,12.78552083,12.87364583,13.00885417,14.36702334
11/28/2016,12.47927083,12.52541667,12.5809375,12.56635417,14.13059973
11/29/2016,12.61322917,12.12,12.35864583,12.30145833,13.9660164
11/30/2016,12.51833333,11.77979167,11.88041667,11.9303125,13.66157196
12/1/2016,11.90208333,11.9209375,11.52145833,11.513125,13.38355112
12/2/2016,11.69322917,11.9946875,11.59447917,11.47395833,13.36285668
12/3/2016,12.4303125,11.37072917,11.7246875,11.5753125,13.44396779
12/4/2016,12.60083333,11.74604167,11.31302083,11.41010417,13.48869001
12/5/2016,12.69833333,12.23,11.5346875,11.2671875,13.75639834
12/6/2016,13.0503125,12.46708333,12.18375,11.96145833,14.16910668
12/7/2016,13.07208333,12.74489583,12.37375,12.26645833,14.33230112
12/8/2016,12.673125,12.68427083,12.45947917,12.32791667,14.20768307
12/9/2016,12.3125,12.67729167,12.656875,12.55739583,14.15094696
12/10/2016,12.75458333,12.4646875,12.778125,12.775,14.26785668
12/11/2016,13.06583333,12.69020833,12.68916667,12.74041667,14.41712751
12/12/2016,13.1865625,13.17479167,12.85479167,12.70864583,14.67410668
12/13/2016,13.126875,13.2784375,13.33895833,13.21875,14.85014834
12/14/2016,13.0703125,13.33010417,13.4146875,13.39083333,14.87375946
12/15/2016,12.9009375,13.30864583,13.47927083,13.50208333,14.83167612
12/16/2016,12.76583333,13.24958333,13.56614583,13.5525,14.79591223
12/17/2016,12.37947917,12.78583333,13.18041667,13.15,14.38396779
12/18/2016,11.65208333,11.95041667,12.3184375,12.43072917,13.5757039
12/19/2016,9.968125,11.44864583,11.53041667,11.64114583,12.5844539
12/20/2016,9.951458333,10.42625,11.138125,11.0965625,12.10733584
12/21/2016,10.875,9.710416667,10.54416667,10.86145833,11.97858584
12/22/2016,11.633125,10.83739583,10.13541667,10.13989583,12.4707039
12/23/2016,11.98947917,11.75145833,11.2146875,10.92802083,13.25393307
12/24/2016,11.93104167,12.125625,11.93291667,11.7659375,13.59858585
12/25/2016,11.47552083,11.893125,11.86010417,11.7946875,13.34497473
12/26/2016,11.04635417,11.40697917,11.7025,11.64583333,12.98733585
12/27/2016,10.39375,10.99572917,11.2859375,11.37239583,12.49386362
12/28/2016,10.1178125,10.59541667,10.954375,10.98135417,12.15792612
12/29/2016,10.5859375,10.17927083,10.62291667,10.71885417,12.0647664
12/30/2016,10.71072917,10.521875,10.27979167,10.3284375,12.10619001
12/31/2016,11.12270833,10.89927083,10.81104167,10.631875,12.54639834
1/1/2017,11.3015625,11.3615625,11.25354167,11.178125,12.90761362
1/2/2017,11.01895833,11.54552083,11.49885417,11.41791667,12.95650251
1/3/2017,10.97239583,11.38708333,11.65510417,11.570625,12.94025251
1/4/2017,10.98833333,11.17927083,11.62395833,11.69604167,12.86591223
1/5/2017,10.81989583,11.4009375,11.53239583,11.57229167,12.85313445
1/6/2017,10.60791667,10.90697917,11.36885417,11.38354167,12.56330807
1/7/2017,10.0253125,10.48697917,10.72645833,10.87145833,12.01497473
1/8/2017,9.884166667,10.29822917,10.64208333,10.63729167,11.87688445
1/9/2017,10.21177083,10.13958333,10.58291667,10.65395833,11.91348168
1/10/2017,10.61010417,10.32375,10.50166667,10.55333333,12.08056501
1/11/2017,10.6803125,10.8484375,10.6540625,10.6128125,12.32966223
1/12/2017,10.66614583,11.1628125,11.17270833,11.05625,12.60261362
1/13/2017,10.62979167,10.99989583,11.5865625,11.52177083,12.6741414
1/14/2017,10.42375,11.14270833,11.37260417,11.48927083,12.58174557
1/15/2017,10.44135417,10.93364583,11.52427083,11.5265625,12.56848168
1/16/2017,10.51677083,10.6409375,11.23208333,11.35416667,12.39865529
1/17/2017,10.57114583,10.526875,10.74166667,10.86125,12.21528723
1/18/2017,10.329375,10.650625,10.65322917,10.64552083,12.14646779
1/19/2017,10.2390625,10.63135417,10.78854167,10.773125,12.15504418
1/20/2017,10.1590625,10.49927083,10.79927083,10.82802083,12.08792612
1/21/2017,10.00114583,10.36041667,10.70020833,10.69572917,11.95598168
1/22/2017,9.8934375,10.24677083,10.50291667,10.545,11.81643307
1/23/2017,9.878229167,10.05864583,10.46614583,10.52270833,11.73639834
1/24/2017,9.583333333,10.048125,10.2346875,10.28489583,11.55744001
1/25/2017,9.245625,9.737395833,10.07833333,10.09854167,11.28917612
1/26/2017,8.8409375,9.286770833,9.684895833,9.801041667,10.87292612
1/27/2017,8.735833333,8.8809375,9.1996875,9.304895833,10.54087751
1/28/2017,8.765520833,8.700729167,8.894791667,8.93375,10.38907195
1/29/2017,9.0034375,8.740208333,8.86125,8.835416667,10.47035668
1/30/2017,9.284479167,9.0303125,8.988854167,8.956770833,10.70327334
1/31/2017,9.43375,9.322604167,9.293541667,9.187083333,10.95202334
2/1/2017,9.582083333,9.63375,9.618541667,9.559166667,11.2135164
2/2/2017,9.6734375,9.891041667,9.997604167,9.971979167,11.45608584
2/3/2017,9.763020833,10.0546875,10.32916667,10.28083333,11.6510164
2/4/2017,9.988229167,10.17729167,10.53520833,10.54729167,11.83563445
2/5/2017,9.965833333,10.37083333,10.6146875,10.69375,11.91917612
2/6/2017,9.88,10.50979167,10.76114583,10.773125,11.9857039
2/7/2017,9.856458333,10.46708333,11.02489583,11.01145833,12.05153723
2/8/2017,10.11802083,10.40229167,11.110625,11.21229167,12.1457039
2/9/2017,10.25385417,10.67885417,11.0784375,11.24885417,12.27244001
2/10/2017,10.25479167,10.89375,11.24354167,11.28114583,12.39941918
2/11/2017,10.39520833,10.95114583,11.414375,11.44666667,12.52230112
2/12/2017,10.26052083,11.01104167,11.40989583,11.47583333,12.49587751
2/13/2017,10.02875,10.97989583,11.53239583,11.55104167,12.44907195
2/14/2017,10.05041667,10.72729167,11.54020833,11.71677083,12.37469696
2/15/2017,9.937083333,10.55479167,11.22854167,11.42947917,12.17553029
2/16/2017,9.767083333,10.4921875,11.03583333,11.165625,12.03375945
2/17/2017,9.897708333,10.44885417,11.07302083,11.19958333,12.07525251
2/18/2017,10.028125,10.50197917,10.985,11.08416667,12.10709279
2/19/2017,10.025,10.56604167,11.0209375,11.03802083,12.13938446
2/20/2017,9.979375,10.71541667,11.17791667,11.21052083,12.22629418
2/21/2017,10.18393617,10.72135417,11.33979167,11.40770833,12.35041874
2/22/2017,10.32947917,10.85416667,11.36354167,11.50072917,12.45112057
2/23/2017,9.801770833,10.73822917,11.188125,11.2,12.17809973
2/24/2017,9.0915625,10.1465625,10.87520833,10.98760417,11.63983584
2/25/2017,8.666770833,9.531145833,10.34552083,10.60458333,11.11653723
2/26/2017,8.648125,9.296666667,10.0065625,10.17322917,10.91917612
