Date,BAC,National,Diamond,Pearce
4/6/2015,9694.583333,10346.83333,10582.70833,10593.52272
4/7/2015,10722.08333,10173.5625,9977.916667,10676.66855
4/8/2015,10905.83333,11070.21875,10948.54167,11360.34564
4/9/2015,10888.85417,11266.22917,11183.64583,11498.39078
4/10/2015,10781.45833,11053.6875,11197.39583,11396.32827
4/11/2015,10850.52083,11102.19792,11074.0625,11394.40814
4/12/2015,10204.0625,10885.14583,11138.54167,11128.06439
4/13/2015,9749.166667,10363.19792,10498.4375,10589.08175
4/14/2015,10855.41667,10244.05208,10034.16667,10763.35953
4/15/2015,10842.08333,11042.41667,11032.29167,11357.74494
4/16/2015,10915.41667,11118.46875,11103.02083,11431.11647
4/17/2015,10901.25,11210.8125,11225.10417,11497.86994
4/18/2015,10893.02083,11126.65625,11228.54167,11468.22064
4/19/2015,10188.33333,10928.59375,11203.54167,11158.97064
4/20/2015,9759.0625,10256.07292,10506.14583,10559.24147
4/21/2015,10895.72917,10243.91667,10019.27083,10771.78661
4/22/2015,10899.0625,11180.20833,11076.5625,11437.4255
4/23/2015,10946.66667,11173.71875,11170.9375,11482.58869
4/24/2015,10971.66667,11198.17708,11225.72917,11517.33869
4/25/2015,10966.875,11194.33333,11256.77083,11524.80744
4/26/2015,10303.22917,10981.92708,11275.9375,11239.17897
4/27/2015,9735.729167,10335.90625,10642.5,10623.52619
4/28/2015,10904.6875,10240.17708,10046.14583,10782.48452
4/29/2015,11118.33333,11374.15625,11139.89583,11596.27619
4/30/2015,11064.47917,11330.73958,11429.16667,11660.27619
5/1/2015,11111.77083,11267.5625,11387.5,11641.09216
5/2/2015,12453.22917,11966.94792,11389.27083,12321.96369
5/3/2015,11733.85417,12307.875,12786.45833,12661.54355
5/4/2015,10733.02083,11629.5,12117.70833,11878.89077
5/5/2015,12386.04167,11703,11095,12113.49494
5/6/2015,12584.375,12834.02083,12720.83333,13098.55744
5/7/2015,12404.16667,12824.3125,12980.20833,13121.71022
5/8/2015,12462.5,12667.05208,12827.08333,13037.69286
5/9/2015,12467.70833,12654.21875,12868.75,13049.04008
5/10/2015,11748.125,12394.82292,12873.95833,12724.4498
5/11/2015,10679.16667,11545.78125,12138.54167,11839.97758
5/12/2015,12279.0625,11545.42708,11020.41667,12000.4498
5/13/2015,12404.16667,12832.69792,12557.29167,12983.53314
5/14/2015,12303.64583,12338.61458,12863.54167,12887.41508
5/15/2015,12438.4375,12607.86458,12681.25,12961.33175
5/16/2015,12467.70833,12758.375,12860.41667,13080.98105
5/17/2015,11679.6875,12366.73958,12897.91667,12700.2623
5/18/2015,10685.625,11553.57292,12096.875,11830.83869
5/19/2015,12404.27083,11610.70833,11028.54167,12066.65466
5/20/2015,12500,12705.86458,12779.16667,13047.15814
5/21/2015,12397.91667,12708,12919.79167,13060.71717
5/22/2015,12401.04167,12706.5625,12869.79167,13044.613
5/23/2015,12431.25,12698.01042,12905.20833,13063.6373
5/24/2015,11780.9375,12342.0625,12960.41667,12746.61994
5/25/2015,10759.375,11812.4375,12238.54167,11988.93244
5/26/2015,10707.08333,10914.35417,11160.41667,11312.76578
5/27/2015,12523.95833,12025.89583,11041.25,12249.18244
5/28/2015,12266.66667,12392.57292,12971.875,12929.18592
5/29/2015,12316.66667,12571.92708,12678.125,12907.72064
5/30/2015,12347.91667,12605.33333,12754.16667,12954.61994
5/31/2015,11577.5,12190.21875,12797.91667,12574.02619
6/1/2015,10616.04167,11428.70833,12036.45833,11745.88383
6/2/2015,14118.75,12391.70833,10933.95833,12866.95327
6/3/2015,14232.29167,14418.70833,14509.375,14772.27272
6/4/2015,13826.04167,14194.51042,14785.41667,14654.13731
6/5/2015,13710.41667,14000.91667,14375,14414.25883
6/6/2015,13815.625,13781.35417,14242.70833,14332.04355
6/7/2015,13278.125,13687.66667,14356.25,14159.49494
6/8/2015,12444.79167,13173.28125,13809.375,13527.96369
6/9/2015,13659.375,13308.01042,12934.375,13686.06786
6/10/2015,13811.45833,14106.85417,14207.29167,14427.34911
6/11/2015,13979.16667,14140.45833,14725,14667.02272
6/12/2015,14203.125,14304.64583,14577.08333,14747.09911
6/13/2015,13970.83333,14171.02083,14744.79167,14681.02966
6/14/2015,13025,13545.08333,14550,14092.1755
6/15/2015,12679.16667,12930.41667,13462.5,13409.50883
6/16/2015,13758.33333,13384.69792,13098.95833,13799.47758
6/17/2015,14393.75,14187.97917,14207.29167,14648.488
6/18/2015,14415.625,14355.40625,14936.45833,14954.64425
6/19/2015,14822.91667,14664.71875,14900,15181.35953
6/20/2015,14579.16667,14808.08333,15342.70833,15295.46716
6/21/2015,13670.83333,13948.10417,15082.29167,14619.22411
6/22/2015,13244.79167,13416.39583,14084.375,13967.33522
6/23/2015,14456.25,13754.16667,13623.95833,14330.27272
6/24/2015,14609.375,14478.13542,14876.04167,15039.99842
6/25/2015,14671.875,14530.375,15018.75,15125.81439
6/26/2015,14666.66667,14524.05208,15037.5,15128.22064
6/27/2015,15022.91667,14742.38542,15091.66667,15337.80397
6/28/2015,14264.58333,14357.78125,15465.625,15081.47758
6/29/2015,13776.04167,13799.9375,14592.70833,14441.71022
6/30/2015,15059.375,14321.14583,13983.33333,14840.09911
7/1/2015,16356.25,15162.625,15329.16667,16001.49494
7/2/2015,18441.66667,17983.44792,16905.20833,18162.25536
7/3/2015,18232.29167,18413.89583,19296.875,19033.16855
7/4/2015,17886.45833,18238.94792,19125,18802.28314
7/5/2015,16966.66667,16985.07292,18569.79167,17892.65814
7/6/2015,17232.29167,16919.80208,17478.125,17595.55397
7/7/2015,18394.79167,18153.33333,17764.58333,18489.71716
7/8/2015,18278.125,18369.375,19077.08333,18960.34216
7/9/2015,18366.66667,18383.73958,19090.625,18999.15814
7/10/2015,18376.04167,18423.125,19108.33333,19021.31439
7/11/2015,18234.375,18361.40625,19127.08333,18959.76925
7/12/2015,17918.75,17937.21875,18865.625,18626.0123
7/13/2015,17271.875,17249.15625,18460.41667,18045.96369
7/14/2015,18315.625,18199.1875,17704.16667,18458.47411
7/15/2015,18403.125,18340,18931.25,18943.60605
7/16/2015,18737.5,18702.47917,19001.04167,19199.15467
7/17/2015,18645.83333,18870.98958,19346.875,19340.04702
7/18/2015,18771.875,19211.46875,19368.75,19502.84564
7/19/2015,17901.04167,18421.80208,20019.79167,19166.35953
7/20/2015,17148.95833,18083.33333,19079.16667,18489.3005
7/21/2015,18742.70833,18387.91667,17957.29167,18748.11994
7/22/2015,18310.41667,18456.22917,19273.95833,19065.68244
7/23/2015,18306.25,18332.52083,18713.54167,18836.25189
7/24/2015,18309.375,18340.86458,18707.29167,18837.99147
7/25/2015,18175,18472.41667,18700,18834.61994
7/26/2015,17671.875,17895.11458,18450,18391.14425
7/27/2015,16866.66667,16671.19792,17785.41667,17493.24147
7/28/2015,18118.75,17670.0625,16857.29167,17934.18244
7/29/2015,18248.95833,18228.4375,18334.375,18656.07133
7/30/2015,18279.16667,18353.47917,18448.95833,18746.01578
7/31/2015,18256.25,18240.75,18450,18701.14772
8/1/2015,17672.91667,18387.34375,18375,18530.56786
8/2/2015,13304.16667,14849.03125,17645.83333,15651.8248
8/3/2015,12478.125,12764.79167,13073.95833,13157.77272
8/4/2015,14767.70833,14181.53125,12226.04167,14110.5748
8/5/2015,14319.79167,14684.1875,14738.54167,14966.32133
8/6/2015,14052.08333,14521.91667,14306.25,14678.89772
8/7/2015,14178.125,14610.33333,14911.45833,14952.11994
8/8/2015,14539.58333,15274.77083,15957.29167,15642.69633
8/9/2015,13625,14166.57292,15466.66667,14804.89425
8/10/2015,13653.125,13835.5625,14467.70833,14370.94633
8/11/2015,14961.45833,15169.8125,14441.66667,15243.12689
8/12/2015,14443.75,15276.02083,16493.75,15789.988
8/13/2015,15160.41667,15006.98958,15255.20833,15526.35258
8/14/2015,14705.20833,15203.58333,15855.20833,15640.14772
8/15/2015,14395.83333,14899.82292,15318.75,15256.9498
8/16/2015,13133.33333,13905.1875,15110.41667,14435.12689
8/17/2015,12337.5,12811.20833,13809.375,13371.50883
8/18/2015,13981.25,13826.77083,12833.33333,13932.59911
8/19/2015,14012.5,14270.77083,14435.41667,14625.04355
8/20/2015,13875,14219.52083,14493.75,14581.57133
8/21/2015,13958.33333,14345.67708,14425,14628.48452
8/22/2015,13934.375,14230.54167,14502.08333,14607.81439
8/23/2015,12790.625,13619.65217,14518.75,14028.49011
8/24/2015,12121.35417,12748.29167,13236.45833,13087.51578
8/25/2015,13860.41667,13702.51579,12452.08333,13723.81965
8/26/2015,13875,14979.57292,14476.04167,14829.01925
8/27/2015,14128.125,14333.5,15047.91667,14888.66161
8/28/2015,14515.625,14970.39583,14466.66667,15036.37689
8/29/2015,13971.875,14512.29167,14958.33333,14866.31439
8/30/2015,13144.79167,13725.96875,14359.375,14128.85953
8/31/2015,12710.41667,13448.04167,13663.54167,13659.48106
9/1/2015,14305.20833,14432.51042,13083.33333,14325.83175
9/2/2015,13104.16667,13923.1875,14766.66667,14316.82133
9/3/2015,12863.54167,13378.69792,13471.875,13623.51925
9/4/2015,12918.75,13272.82292,13194.79167,13514.26925
9/5/2015,13029.16667,13343.23958,13216.66667,13581.83869
9/6/2015,12739.58333,13144.27083,13367.70833,13469.33522
9/7/2015,12003.125,12940.19792,13495.83333,13198.53314
9/8/2015,11773.95833,12284.36458,12306.25,12507.00536
9/9/2015,12997.91667,12858.34375,12023.95833,13012.22064
9/10/2015,12885.41667,13182.0625,13292.70833,13505.54355
9/11/2015,12846.875,13389.9375,13167.70833,13520.32133
9/12/2015,12825,13126.46875,13160.41667,13422.77619
9/13/2015,12037.5,12657.5625,13086.45833,12979.32133
9/14/2015,11483.33333,12338.16667,12380.20833,12452.71716
9/15/2015,13044.79167,12730.8125,12148.95833,13027.00189
9/16/2015,13688.54167,13548.6875,13390.625,13928.09911
9/17/2015,13182.29167,13901.125,14016.66667,14085.50883
9/18/2015,12979.16667,13372.3125,13496.875,13668.26578
9/19/2015,12946.875,13163.46875,13279.16667,13515.31786
9/20/2015,12069.79167,12685.71875,13222.91667,13044.95675
9/21/2015,11504.79167,12048.5,12311.45833,12340.39772
9/22/2015,12822.91667,12438.19792,11809.375,12742.31092
9/23/2015,12964.58333,13126.92708,13120.83333,13456.2623
9/24/2015,12902.08333,13196.02083,13252.08333,13502.21022
9/25/2015,12894.79167,13097.71875,13190.625,13446.52619
9/26/2015,13014.58333,13107.375,13148.95833,13475.78661
9/27/2015,12273.95833,12777.02083,13279.16667,13162.19633
9/28/2015,11646.875,12157.16667,12515.625,12492.03661
9/29/2015,13246.875,12579.02083,11835.41667,12939.25189
9/30/2015,13381.25,13426.64583,13471.875,13812.07133
10/1/2015,13271.875,13478.22917,13628.125,13844.89078
10/2/2015,10901.04167,12131.30208,13552.08333,12580.29008
10/3/2015,10776.04167,10808.27083,11145.9375,11295.56439
10/4/2015,10016.25,10795.65625,10923.64583,10963.99841
10/5/2015,9583.854167,9964.78125,10248.64583,10317.90814
10/6/2015,11385.72917,10346.90625,9849.583333,10912.8873
10/7/2015,11960.83333,11958.45833,11724.79167,12266.84216
10/8/2015,11552.1875,12113.59375,12185.41667,12335.88036
10/9/2015,11163.64583,11465,11844.79167,11876.62689
10/10/2015,11047.1875,11289.78125,11410,11634.47064
10/11/2015,10148.64583,10995.79167,11284.0625,11194.98105
10/12/2015,9560.208333,10094.64583,10413.4375,10408.24494
10/13/2015,10586.45833,9869.979167,9811.458333,10474.77966
10/14/2015,10749.16667,10893.76042,10770.625,11189.99842
10/15/2015,10823.33333,10967.625,10992.1875,11313.19633
10/16/2015,10852.29167,11036.5,11094.58333,11379.93939
10/17/2015,10782.08333,11152.58333,11223.54167,11438.21716
10/18/2015,10315.41667,10921.28125,11154.47917,11182.54008
10/19/2015,9794.791667,11090.32292,11412.29167,11151.28314
10/20/2015,11596.25,10788.0625,10565.41667,11368.72411
10/21/2015,11745.625,12289.84375,12061.45833,12417.79008
10/22/2015,11640.3125,12282.60417,12394.79167,12491.38383
10/23/2015,11169.375,11482.69792,12111.45833,11973.3248
10/24/2015,11516.97917,11710.05208,11533.22917,11972.23453
10/25/2015,10231.66667,11356.96875,11898.95833,11548.0123
10/26/2015,9600.104167,10289.77083,10627.1875,10557.83522
10/27/2015,10510.9375,10086.03125,9989.375,10580.92897
10/28/2015,10436.66667,10780.40625,10839.47917,11070.99842
10/29/2015,10481.35417,10759.13542,10828.02083,11074.98453
10/30/2015,10515.9375,10820.33333,10861.35417,11118.02272
10/31/2015,10474.79167,10819.40625,10878.22917,11109.62342
11/1/2015,9593.333333,10512.38542,10853.125,10705.09564
11/2/2015,9952.5,10008.15625,10008.4375,10375.17897
11/3/2015,11211.14583,10749.5,10304.79167,11140.62689
11/4/2015,11177.29167,11659.97917,11650.52083,11881.41161
11/5/2015,9178.75,11166.63542,11734.47917,11078.76925
11/6/2015,9278.645833,9640.614583,9676.979167,9917.560914
11/7/2015,9436.666667,9457.552083,9619.583333,9890.081747
11/8/2015,9821.5625,9512.25,9703.229167,10064.49494
11/9/2015,9298.541667,10145.41667,10212.5,10270.96717
11/10/2015,10618.54167,10055.32292,9758.75,10529.68592
11/11/2015,10728.54167,11106.48958,11023.02083,11338.16508
11/12/2015,9436.770833,10735.67708,11195.9375,10841.60952
11/13/2015,10702.70833,10209.9375,9924.0625,10664.38383
11/14/2015,10622.5,11079.77083,11150.625,11336.44633
11/15/2015,8623.333333,10612.63542,11074.375,10488.92897
11/16/2015,8983.229167,9198.145833,9228.4375,9522.08522
11/17/2015,9414.791667,8932.260417,9298.958333,9600.817859
11/18/2015,10668.85417,10138.97917,9618.333333,10527.53661
11/19/2015,10786.14583,11093.13542,11014.16667,11349.96369
11/20/2015,10846.45833,11160.39583,11176.45833,11446.58522
11/21/2015,10802.5,11158.25,11229.47917,11448.89078
11/22/2015,10125.10417,10770.72917,11181.45833,11077.91161
11/23/2015,9768.125,10435.29167,10473.75,10611.20328
11/24/2015,10993.4375,10413.83333,10151.66667,10905.12689
11/25/2015,11169.27083,11441.91667,11270.10417,11679.24494
11/26/2015,11230.20833,11456.01042,11500.83333,11781.16508
11/27/2015,9689.0625,10912.55208,11551.66667,11103.24147
11/28/2015,11085.625,10459.15625,10061.5625,10920.92897
11/29/2015,10165.52083,10958.52083,11324.47917,11201.65466
11/30/2015,9683.645833,10217.15625,10451.5625,10502.93591
12/1/2015,11391.14583,10460.22917,9967.5,10991.77272
12/2/2015,14733.33333,13581.71875,11534.79167,13668.7623
12/3/2015,14797.91667,14959.52083,15221.875,15378.58522
12/4/2015,14766.66667,15090.375,15368.75,15460.74494
12/5/2015,14680.20833,14800.625,15337.5,15324.9255
12/6/2015,14003.125,14470.28125,15209.375,14946.40814
12/7/2015,13425,13969.70833,14528.125,14359.75883
12/8/2015,14916.66667,14689.22917,13891.66667,14884.66856
12/9/2015,14751.04167,15140.09375,15564.58333,15537.3873
12/10/2015,14813.54167,14966.72917,15391.66667,15442.79356
12/11/2015,14820.83333,15124.10417,15440.625,15514.00189
12/12/2015,14928.125,15007.0625,15411.45833,15501.02966
12/13/2015,14143.75,14700.08333,15505.20833,15168.49494
12/14/2015,13476.04167,14035.63542,14691.66667,14453.26231
12/15/2015,14893.75,14521.02083,13947.91667,14839.71022
12/16/2015,14953.125,15194.875,15452.08333,15585.50883
12/17/2015,14819.79167,15111.70833,15521.875,15536.60605
12/18/2015,14842.70833,15050.45833,15387.5,15479.03661
12/19/2015,14890.625,15103.91667,15415.625,15522.20328
12/20/2015,14158.33333,14687.10417,15485.41667,15162.43244
12/21/2015,13408.33333,13952.07292,14660.41667,14392.42203
12/22/2015,14842.70833,14558.73958,13883.33333,14813.74147
12/23/2015,14891.66667,15064.29167,15422.91667,15511.77272
12/24/2015,14930.20833,15219.58333,15475,15593.74494
12/25/2015,14852.08333,15111.83333,15546.875,15555.74494
12/26/2015,13409.375,14166.30208,15379.16667,14703.7623
12/27/2015,14147.91667,14059.26042,13822.91667,14395.51231
12/28/2015,13420.83333,13887.35417,14596.875,14353.83522
12/29/2015,14911.45833,14538.20833,13809.375,14805.16161
12/30/2015,14880.20833,15089.89583,15419.79167,15515.44633
12/31/2015,14902.08333,15123.55208,15422.91667,15534.99841
1/1/2016,14813.54167,15201.54167,15469.79167,15547.10606
1/2/2016,13527.08333,14201.75,15409.375,14764.88383
1/3/2016,14010.41667,14025.79167,13981.25,14391.3005
1/4/2016,13444.79167,13810.15625,14464.58333,14291.99147
1/5/2016,15016.66667,14906.85417,13887.5,14989.15467
1/6/2016,15072.91667,15230.17708,15636.45833,15698.66508
1/7/2016,15063.54167,15325.75,15682.29167,15742.6755
1/8/2016,15309.375,15486.70833,15685.41667,15879.31439
1/9/2016,15257.29167,15524.20833,15895.83333,15944.59216
1/10/2016,14143.75,14553.98958,15851.04167,15235.0748
1/11/2016,12594.79167,13374.44792,14592.70833,13906.13036
1/12/2016,15325,14639.97917,12954.16667,14691.863
1/13/2016,15392.70833,15643.48958,15875,16022.54702
1/14/2016,15269.79167,15495.72917,15977.08333,15966.34911
1/15/2016,15264.58333,15495.42708,15854.16667,15923.54008
1/16/2016,15261.45833,15508.27083,15843.75,15923.30744
1/17/2016,14180.20833,14579.17708,15878.125,15264.65119
1/18/2016,12659.375,13512.27083,14681.25,14003.113
1/19/2016,15173.95833,14678.65625,13053.125,14687.39425
1/20/2016,15173.95833,15389.17708,15768.75,15829.44286
1/21/2016,15206.25,15459.73958,15759.375,15860.60258
1/22/2016,15235.41667,15432.94792,15797.91667,15874.24147
1/23/2016,15057.29167,15358.55208,15831.25,15801.17897
1/24/2016,13969.79167,14356.19792,15602.08333,15028.17203
1/25/2016,12457.29167,13277.96875,14388.54167,13760.08175
1/26/2016,15045.83333,14436.625,12792.70833,14477.20327
1/27/2016,15090.625,15328.16667,15581.25,15718.82828
1/28/2016,15008.33333,15189.88542,15718.75,15691.1373
1/29/2016,15390.625,15430.69792,15591.66667,15856.47758
1/30/2016,15356.25,15659.76042,15969.79167,16047.41508
1/31/2016,14457.29167,14764.15625,15972.91667,15450.26925
2/1/2016,12623.95833,13767.58333,14964.58333,14170.85605
2/2/2016,12648.95833,12932.80208,12957.29167,13231.83175
2/3/2016,12587.5,12814.01042,12952.08333,13170.0123
2/4/2016,12515.625,12777.83333,12862.5,13104.13383
2/5/2016,12484.375,12769.46875,12815.625,13075.30397
2/6/2016,12439.58333,12611.42708,12755.20833,12987.55397
2/7/2016,11373.95833,12181.02083,12700,12470.47411
2/8/2016,10475.3125,11158.32292,11607.29167,11465.79008
2/9/2016,12569.79167,11474.90625,10644.27083,11948.47064
2/10/2016,12701.04167,12854.55208,12752.08333,13154.70675
2/11/2016,12938.54167,12982.30208,12966.66667,13347.98453
2/12/2016,13502.08333,13376.09375,13200,13744.87341
2/13/2016,13473.95833,13663.46875,13808.33333,14034.06786
2/14/2016,12253.125,13136.84375,13813.54167,13453.31786
2/15/2016,11441.66667,12000.02083,12540.625,12379.58522
2/16/2016,13426.04167,12753.65625,11643.75,12993.29703
2/17/2016,13576.04167,13557.30208,13721.875,14003.8873
2/18/2016,14057.29167,13957.26042,13879.16667,14350.05397
2/19/2016,14239.58333,14232.94792,14410.41667,14679.79703
2/20/2016,14225,14517.71875,14605.20833,14834.79008
2/21/2016,12856.25,13641.85417,14618.75,14091.09911
2/22/2016,12071.875,12511.17708,13146.875,12962.12341
2/23/2016,14297.91667,13628.09375,12275,13785.81786
2/24/2016,14327.08333,14381.72917,14666.66667,14843.97411
2/25/2016,14230.20833,14386.64583,14707.29167,14826.863
2/26/2016,14150,14324.89583,14610.41667,14747.25189
2/27/2016,14228.125,14278.0625,14514.58333,14725.738
2/28/2016,12771.875,13627.8125,14591.66667,14049.26578
2/29/2016,11611.45833,12404.26374,13107.29167,12759.81897
3/1/2016,13762.5,12960.58333,11887.5,13255.6755
3/2/2016,12552.08333,13353.06316,14113.54167,13725.04377
3/3/2016,12728.125,12915.35417,12884.375,13228.09911
3/4/2016,12392.70833,12775.34375,13044.79167,13123.09564
3/5/2016,12453.125,12621.82292,12719.79167,12983.72758
3/6/2016,11327.39583,12175.6875,12777.08333,12478.86994
3/7/2016,10192.08333,11134.58333,11634.375,11372.49494
3/8/2016,12437.39583,11384.6875,10405.10417,11794.54355
3/9/2016,12562.5,12744.41667,12671.875,13045.07828
3/10/2016,12618.75,12870.71875,12900,13181.97064
3/11/2016,12597.91667,12851.375,12951.04167,13185.59217
3/12/2016,12561.45833,12816.8125,12952.08333,13162.26577
3/13/2016,11398.4375,12217.39583,12887.5,12553.25883
3/14/2016,10289.79167,11142.27083,11689.58333,11426.02966
3/15/2016,12370.83333,11471.72917,10495.10417,11831.36994
3/16/2016,12498.95833,12692.86458,12606.25,12984.83869
3/17/2016,12562.5,12715.17708,12803.125,13079.08175
3/18/2016,12553.125,12836.94792,12877.08333,13141.1998
3/19/2016,12539.58333,12773.65625,12879.16667,13116.28314
3/20/2016,11248.54167,12097.30208,12885.41667,12462.56786
3/21/2016,10108.4375,11019.05208,11591.66667,11291.86647
3/22/2016,12371.875,11382.38542,10343.4375,11751.38036
3/23/2016,12361.45833,12571.35417,12659.375,12916.21022
3/24/2016,12258.64583,12546.80208,12701.04167,12887.64425
3/25/2016,12432.29167,12721.38542,12626.04167,12978.72064
3/26/2016,12465.625,12643.3125,12813.54167,13026.30744
3/27/2016,11292.60417,12129.14583,12808.33333,12462.1755
3/28/2016,10131.5625,11079.57292,11631.25,11332.94286
3/29/2016,12359.58333,11341.97917,10371.04167,11743.01578
3/30/2016,12475.52083,12633.58333,12639.58333,12968.37688
3/31/2016,12520.83333,12769.09375,12822.91667,13089.7623
4/1/2016,12476.04167,12753.625,12884.375,13090.16161
4/2/2016,12202.29167,12395,12848.95833,12867.56439
4/3/2016,11369.79167,12088.67708,12506.25,12373.72064
4/4/2016,10845.3125,11264.6875,11687.5,11651.31439
4/5/2016,12145.9375,11595.47917,11142.29167,12013.38383
4/6/2016,12432.29167,12573.95833,12373.95833,12845.5505
4/7/2016,12309.375,12607.17708,12769.79167,12947.59564
4/8/2016,12393.75,12517.22917,12688.54167,12918.65467
4/9/2016,12317.70833,12698.35417,12789.58333,12987.363
4/10/2016,11339.27083,12165.41667,12730.20833,12463.77966
4/11/2016,10934.0625,11334.02083,11738.54167,11721.02272
4/12/2016,12229.16667,11832.34375,11280.20833,12166.05397
4/13/2016,12276.04167,12519.77083,12558.33333,12836.863
4/14/2016,12254.16667,12560.21875,12671.875,12880.90119
4/15/2016,12233.22917,12404.63542,12639.58333,12811.29703
4/16/2016,12468.75,12659.59375,12597.91667,12960.90119
4/17/2016,11361.45833,12279.875,12860.41667,12552.73105
4/18/2016,10908.33333,11274.27083,11747.91667,11695.65466
4/19/2016,12221.5625,11751.86458,11237.91667,12122.59564
4/20/2016,12304.16667,12545.84375,12531.25,12845.90119
4/21/2016,12222.91667,12514.26042,12700,12864.54008
4/22/2016,12210.41667,12455.82292,12609.375,12810.68592
4/23/2016,12226.04167,12448.71875,12602.08333,12811.09564
4/24/2016,11402.08333,12108.55208,12561.45833,12409.5123
4/25/2016,10878.33333,11364.9375,11755.20833,11718.30744
4/26/2016,12158.02083,11705.9375,11242.5,12087.63383
4/27/2016,12279.16667,12542.8125,12482.29167,12820.238
4/28/2016,12352.08333,12557.125,12683.33333,12916.32827
4/29/2016,12391.66667,12671.38542,12782.29167,13000.59564
4/30/2016,12406.25,12630.17708,12845.83333,13012.90119
5/1/2016,11447.91667,12284.48958,12881.25,12590.03314
5/2/2016,10954.6875,11458.6875,11865.625,11811.81439
5/3/2016,12545.83333,11866.26042,11345.83333,12304.79008
5/4/2016,12624.375,12765.72917,12944.79167,13163.77967
5/5/2016,12627.08333,12911.375,13077.08333,13257.32827
5/6/2016,12714.58333,12929.01042,13091.66667,13297.23453
5/7/2016,12572.91667,12931.72917,13173.95833,13278.34911
5/8/2016,11752.5,12342.79167,13081.25,12777.66161
5/9/2016,10888.4375,11696.875,12181.25,11974.33522
5/10/2016,12522.91667,11831.21875,11284.16667,12264.91508
5/11/2016,12588.54167,12838.75,12929.16667,13170.96717
5/12/2016,12537.5,12825.63542,13081.25,13200.27619
5/13/2016,12452.08333,12815.72917,13028.125,13150.79355
5/14/2016,12594.16667,12679.4375,12954.16667,13128.07133
5/15/2016,11748.75,12391.67708,13053.125,12783.33175
5/16/2016,10766.14583,11713.09375,12176.04167,11937.24147
5/17/2016,12340,11600.07292,11176.45833,12090.99147
5/18/2016,12606.875,12770.69792,12726.04167,13086.68592
5/19/2016,12542.70833,12836.01042,13063.54167,13199.56786
5/20/2016,12560.41667,12813.78125,13003.125,13177.92203
5/21/2016,12584.375,12824.54167,13005.20833,13190.18939
5/22/2016,11650.83333,12314.59375,13018.75,12713.54008
5/23/2016,10651.5625,11616.40625,12034.375,11819.59564
5/24/2016,12394.16667,11558.33333,11058.33333,12055.75883
5/25/2016,12552.08333,12747.4375,12764.58333,13073.51577
5/26/2016,12536.45833,12810.58333,13004.16667,13169.21716
5/27/2016,12556.25,12751.45833,12967.70833,13143.95327
5/28/2016,12531.25,12777.63542,12989.58333,13151.6373
5/29/2016,11576.77083,12256.64583,12967.70833,12652.52272
5/30/2016,10679.375,11524.15625,11968.75,11776.24147
5/31/2016,10755.72917,10894.82292,11061.04167,11289.34564
6/1/2016,12523.75,11699.73958,11005.3125,12128.41508
6/2/2016,14385.41667,13879.46875,12768.75,14063.35953
6/3/2016,14451.04167,14610.02083,14838.54167,15018.68244
6/4/2016,14443.75,14638.63542,14933.33333,15057.3873
6/5/2016,13685.41667,13967.875,14962.5,14590.74494
6/6/2016,13058.33333,13498.15625,14104.16667,13939.03314
6/7/2016,14350,14157.48958,13445.83333,14369.92202
6/8/2016,14347.91667,14589.22917,14804.16667,14965.91856
6/9/2016,14406.25,14624.86458,14830.20833,15005.92202
6/10/2016,14371.875,14560.95833,14941.66667,15010.31439
6/11/2016,14387.5,14709.05208,14969.79167,15074.2623
6/12/2016,13475,13899.41667,14983.33333,14504.73105
6/13/2016,12987.5,13389.95833,13913.54167,13815.81439
6/14/2016,14194.79167,13974.29167,13391.66667,14239.06439
6/15/2016,14389.58333,14569.34375,14644.79167,14920.05397
6/16/2016,14401.04167,14621.92708,14909.375,15029.59564
6/17/2016,14540.625,14639.55208,14931.25,15089.29008
6/18/2016,14416.66667,14778.4375,15058.33333,15136.62689
6/19/2016,13605.20833,14087.33333,14945.83333,14598.27272
6/20/2016,12984.375,13361.78125,14046.875,13849.8248
6/21/2016,14333.33333,14176.45833,13366.66667,14344.3005
6/22/2016,14463.54167,14675.04167,14779.16667,15024.73106
6/23/2016,14363.54167,14584.10417,14952.08333,15018.72411
6/24/2016,14392.70833,14587.53125,14854.16667,14996.9498
6/25/2016,14427.08333,14660.86458,14850,15031.46369
6/26/2016,13620.83333,14004.03125,14902.08333,14561.13036
6/27/2016,13080.20833,13406.69792,14007.29167,13883.54703
6/28/2016,14331.25,14233.58333,13427.08333,14382.78661
6/29/2016,14409.375,14657.88542,14793.75,15005.81786
6/30/2016,14364.58333,14612.20833,14935.41667,15022.88383
7/1/2016,14447.91667,14629.86458,14915.625,15049.9498
7/2/2016,16590.625,16141.76042,15010.41667,16299.74842
7/3/2016,15539.58333,16040.55208,17316.66667,16684.41508
7/4/2016,14336.45833,14996.39583,16128.125,15539.14077
7/5/2016,14245.83333,14533.82292,14766.66667,14900.92203
7/6/2016,16671.875,16267.6875,14663.54167,16253.18244
7/7/2016,16871.875,17098.04167,17346.875,17491.07828
7/8/2016,16716.66667,17093.77083,17581.25,17516.04355
7/9/2016,16637.5,16830.35417,17421.875,17348.72411
7/10/2016,15704.16667,15968.41667,17270.83333,16699.95328
7/11/2016,14439.58333,14892.625,16194.79167,15561.14772
7/12/2016,16750,16257.72917,14812.5,16325.55744
