Date,BAC,National,Diamond,GPP_prediction
5/3/2014,2.968628962,3.380293503,2.335486077,0.847105492
5/4/2014,2.967674164,2.938139419,20.16317523,6.641965582
5/5/2014,2.61906284,3.231448898,2.428808186,0.712075952
5/6/2014,2.914647757,2.823533157,2.668488037,0.754525628
5/7/2014,1.612591915,2.44288079,1.987386239,0
5/8/2014,30.1281814,2.017218542,2.284494417,9.428934097
5/9/2014,3.301807413,2.432762993,2.346522014,0.646000118
5/10/2014,3.818588871,3.703880907,3.674359896,1.684579202
5/11/2014,3.064509189,2.288096404,1.361890315,0.190467947
5/12/2014,1.959470125,3.050428721,20.10835351,6.32505343
5/13/2014,3.464654923,3.059638749,2.510115494,0.963772366
5/14/2014,2.086222627,2.600685098,1.917948189,0.153921282
5/15/2014,2.800295848,2.56529612,2.758482847,0.660327583
5/16/2014,3.099274281,2.452628998,2.770716598,0.72650927
5/17/2014,4.049465537,2.432596376,2.930861752,1.089943866
5/18/2014,3.031325103,2.299026744,2.603984961,0.59708158
5/19/2014,2.736996671,3.070805529,2.738702108,0.801137414
5/20/2014,2.417606709,2.304967648,3.813278827,0.797587039
5/21/2014,2.721663544,3.618486029,4.260232697,1.485763401
5/22/2014,2.804111374,2.672559517,3.966501608,1.100026811
5/23/2014,3.060921421,0.900240605,2.209103547,0.009057835
5/24/2014,2.284047478,20.19439277,3.645240539,6.66019624
5/25/2014,30.15886092,2.829542369,3.859150855,10.23482069
5/26/2014,30.12945549,1.508102342,3.865668185,9.786711317
5/27/2014,2.840031121,2.558597762,3.946155318,1.067230711
5/28/2014,30.14012315,3.88362027,3.53568285,10.4721114
5/29/2014,40.11967564,1.909846905,3.362039925,13.08282347
5/30/2014,3.552355552,1.902833831,3.502843405,0.938313574
5/31/2014,4.422224895,2.651152443,3.802597153,1.577627475
6/1/2014,3.539087807,4.425596402,3.964271963,1.928621368
6/2/2014,3.392979495,3.215150207,40.13734511,13.53412758
6/3/2014,20.17660839,2.311888655,4.275627964,6.873677647
6/4/2014,0.869343692,1.892458491,2.622791528,0
6/5/2014,1.827336409,0.761734288,20.12777048,5.524583037
6/6/2014,1.932760632,2.41634989,20.16542183,6.123813428
6/7/2014,2.779704577,2.205978717,1.582515899,0.141702375
6/8/2014,2.849245713,2.91135981,2.709539837,0.775684431
6/9/2014,3.726000355,20.18383384,3.314357411,7.02703318
6/10/2014,4.566048364,2.290130834,4.632094955,1.781727362
6/11/2014,2.612847036,1.700027844,30.15894563,9.442909481
6/12/2014,2.574525712,NA,30.11993193,14.24255506
6/13/2014,2.831362537,NA,3.653539331,1.137777176
6/14/2014,2.544486849,30.10914871,1.899804646,9.470116046
6/15/2014,2.976403089,2.717338758,1.870899592,0.473849791
6/16/2014,20.14447265,20.15503877,2.653865657,12.270095
6/17/2014,3.954685849,20.16166629,4.093135202,7.355465091
6/18/2014,2.076163102,2.240895805,2.881543128,0.351836656
6/19/2014,2.953319632,1.978591581,2.584824272,0.457881139
6/20/2014,2.335208047,3.086337329,2.969360771,0.74927136
6/21/2014,3.076674299,2.430815151,2.202695227,0.522364203
6/22/2014,3.244663289,3.53672151,1.992183797,0.87682551
6/23/2014,3.421362337,30.11079318,3.650241218,10.34643489
6/24/2014,4.785566075,2.020239053,4.246812805,1.636508622
6/25/2014,3.070043502,2.443157073,4.833848139,1.401318882
6/26/2014,2.668550853,NA,3.52330557,0.991254454
6/27/2014,3.111141238,2.753257746,4.330563216,1.350623378
6/28/2014,3.553731623,NA,4.929458789,2.136921448
6/29/2014,4.069307211,3.382790409,2.779592051,1.362865868
6/30/2014,4.288242771,2.868298918,4.736769259,1.916739627
7/1/2014,3.691072811,1.644909125,4.616408121,1.269765997
7/2/2014,2.485337293,2.263681239,3.406470168,0.670798878
7/3/2014,1.279601774,1.621943821,1.793659302,0
7/4/2014,1.802359762,1.834308718,0.180848436,0
7/5/2014,2.325117751,1.388956098,2.8236332,0.131538327
7/6/2014,2.847875739,2.500609064,0.615300745,0
7/7/2014,3.370633727,2.97286726,3.760419245,1.320276055
7/8/2014,4.223023304,2.947981869,1.511509198,0.846474101
7/9/2014,3.338400245,10.14700785,1.68998727,3.010767766
7/10/2014,2.594485029,NA,3.007531921,0.696334717
7/11/2014,1.850569813,NA,2.743867047,0.192544672
7/12/2014,2.631581208,1.355143167,2.480202173,0.107944827
7/13/2014,2.432250479,0.84773748,1.915744937,0
7/14/2014,2.232919749,2.212493922,1.492426689,0
7/15/2014,2.03358902,2.072837502,1.069108441,0
7/16/2014,4.319334557,1.4521586,2.25455579,0.627652293
7/17/2014,3.097529739,NA,1.223424883,0.055803553
7/18/2014,2.933595578,NA,0.903519818,0
7/19/2014,3.667145432,NA,5.501851954,2.479824935
7/20/2014,12.4803471,NA,10.10018409,9.185591837
7/21/2014,21.29354876,1.929012228,0.866909974,5.982126298
7/22/2014,30.10675043,2.691645017,10.19154166,12.28228168
7/23/2014,2.505559107,NA,2.576151602,0.436181597
7/24/2014,3.939093781,NA,1.597002042,0.663374154
7/25/2014,3.028414637,NA,0.912349204,0
7/26/2014,3.319869498,NA,1.055315896,0.082918939
7/27/2014,2.738654119,NA,1.614640532,0.071973568
7/28/2014,2.157438739,NA,3.037546568,0.492818896
7/29/2014,1.57622336,NA,4.460452605,0.913664225
7/30/2014,1.957946433,1.051265122,5.883358641,0.91649271
7/31/2014,20.19775135,NA,1.023533646,8.50596874
8/1/2014,30.1566617,NA,0.795906673,13.37161043
8/2/2014,2.346260496,0.808080719,0.705930725,0
8/3/2014,1.930472695,1.736252473,1.36150758,0
8/4/2014,16.05520153,NA,1.77060279,6.808228402
8/5/2014,30.17993036,4.677652066,0.882030609,9.865506989
8/6/2014,3.983822824,NA,2.279234494,1.026854901
8/7/2014,3.093869243,NA,0.765093914,0
8/8/2014,2.683777675,NA,0.250008025,0
8/9/2014,3.416766266,NA,0.571117837,0
8/10/2014,0.709432241,NA,1.913135663,0
8/11/2014,10.11909908,NA,1.404775862,3.657263713
8/12/2014,2.27992808,1.298967342,1.472229483,0
8/13/2014,2.272540977,NA,1.693576253,0
8/14/2014,2.056930354,NA,0.711683218,0
8/15/2014,2.431806084,0.836811981,1.75079145,0
8/16/2014,3.554649752,NA,20.12441051,9.734856373
8/17/2014,1.5847039,NA,1.546642127,0
8/18/2014,1.846154117,1.224337438,1.444333434,0
8/19/2014,2.107604334,NA,1.34202474,0
8/20/2014,2.369054551,NA,0.969948927,0
8/21/2014,2.935413476,NA,0.597873113,0
8/22/2014,1.46560495,NA,0.4345317,0
8/23/2014,2.827442977,NA,0.785244461,0
8/24/2014,1.583863551,NA,1.490147426,0
8/25/2014,0.995332511,NA,0.41407556,0
8/26/2014,3.54633714,NA,0.141916699,0
8/27/2014,0.783532332,NA,0.967685308,0
8/28/2014,5.340470903,NA,1.793453916,1.462288652
8/29/2014,20.12065466,NA,1.538460491,8.724883818
8/30/2014,2.30702903,NA,1.283467065,0
8/31/2014,0.963871112,NA,0.969330781,0
9/1/2014,0.871703416,NA,0.655194497,0
9/2/2014,0.731778219,2.499128784,1.623664294,0
9/3/2014,1.589640509,0.374886174,0.326171698,0
9/4/2014,10.14729287,NA,0.32200834,3.129976847
9/5/2014,0.530503762,NA,0.317844983,0
9/6/2014,1.836469866,NA,0.313681625,0
9/7/2014,2.018474777,NA,0.45029044,0
9/8/2014,1.735460914,1.678014017,0.585670006,0
9/9/2014,1.90818333,NA,0.721049572,0
9/10/2014,0.726297427,NA,0.907065269,0
9/11/2014,3.27130404,0.599908448,1.481615366,0
9/12/2014,0.829801212,NA,0.598119138,0
9/13/2014,2.528260537,NA,1.040432651,0
9/14/2014,0.980451734,NA,1.482746164,0
9/15/2014,1.279640076,0.568633109,0.97412495,0
9/16/2014,1.57298283,NA,0.378411854,0
9/17/2014,10.19695136,NA,0.679870124,3.333736984
9/18/2014,20.1137781,NA,0.981328393,8.442879489
9/19/2014,1.562461499,0.419150766,0.470937506,0
9/20/2014,1.930888651,NA,0.753652707,0
9/21/2014,1.029978318,1.934000668,0.737231564,0
9/22/2014,0.955832294,10.14773543,1.046561088,2.002345582
9/23/2014,1.748505376,NA,0.988662306,0
9/24/2014,1.30029449,NA,0.93990682,0
9/25/2014,3.651752443,50.1094167,0.404409451,16.00749551
9/26/2014,0.630073773,NA,50.16731163,23.29401894
9/27/2014,0.159361136,2.922219042,2.842211646,0
9/28/2014,1.912748292,NA,3.365356225,0.534378501
9/29/2014,3.666135448,0.703356646,0.982307159,0
9/30/2014,7.970926274,NA,0.315009635,2.038294197
10/1/2014,0.519395936,NA,0.377118209,0
10/2/2014,0.916351123,NA,17.90401227,7.305507939
10/3/2014,0.345716902,0.534276385,2.511910358,0
10/4/2014,1.390200903,0.714226783,0.461458415,0
10/5/2014,0.491182028,0.307107195,0.365254934,0
10/6/2014,0.658415088,0.241734161,0.270065757,0
10/7/2014,10.15033187,NA,0.174876579,3.057930467
10/8/2014,0.147790952,NA,0.500634564,0
10/9/2014,0.461904938,NA,0.495738187,0
10/10/2014,0.622891154,0.388875457,0.507318651,0
10/11/2014,0.78387737,0.184830871,0.491160471,0
10/12/2014,0.811392722,NA,0.305716579,0
10/13/2014,0.868147287,0.280752702,0.562460101,0
10/14/2014,1.543326226,NA,0.405456343,0
10/15/2014,0.877065605,NA,1.370617036,0
10/16/2014,0.343712185,0.547269752,0.757471104,0
10/17/2014,0.38277442,0.147498945,0.515135881,0
10/18/2014,0.475966493,0.325436462,0.427742208,0
10/19/2014,0.569158565,0.311003625,0.340348535,0
10/20/2014,0.606151935,NA,0.314621598,0
10/21/2014,2.312567591,NA,0.456081136,0
10/22/2014,1.832414363,NA,0.84408157,0
10/23/2014,1.352261136,NA,0.859617924,0
10/24/2014,0.872107908,NA,0.852902867,0
10/25/2014,0.947371762,NA,0.710179774,0
10/26/2014,0.965035313,0.440334145,0.757219374,0
10/27/2014,0.876319876,0.5557495,0.913316803,0
10/28/2014,1.521150153,NA,0.848785833,0
10/29/2014,1.021880465,NA,1.105296472,0
10/30/2014,0.720401081,NA,1.36180711,0
10/31/2014,1.003312288,NA,10.1262522,3.460108486
11/1/2014,0.635347108,NA,0.662697075,0
11/2/2014,1.736698839,NA,0.79622046,0
11/3/2014,0.834311439,NA,10.13710065,3.381032287
11/4/2014,1.686595047,10.12493739,0.854566651,2.174335674
11/5/2014,1.268637219,0.710596091,0.905537279,0
11/6/2014,1.379376055,10.1784542,1.058291392,2.157676527
11/7/2014,1.730459966,1.446345653,10.13360273,2.389105427
11/8/2014,0.921608132,1.010789625,1.071144101,0
11/9/2014,1.731148734,1.305081726,1.211241687,0
11/10/2014,2.21909068,1.235763975,1.29921813,0
11/11/2014,2.707032627,7.773924045,1.055052401,1.797639002
11/12/2014,3.194974573,NA,1.451615906,0.218621482
11/13/2014,3.682916519,NA,1.84817941,0.660874207
11/14/2014,4.170858466,NA,1.787038686,0.874274818
11/15/2014,4.658800412,1.313899613,1.627270244,0.485626067
11/16/2014,10.11516572,1.706870296,10.10440435,5.2611161
11/17/2014,1.434967101,0.797385625,0.860017573,0
11/18/2014,1.530644762,NA,0.613464765,0
11/19/2014,20.10298688,0.908722387,0.366911956,5.078509719
11/20/2014,1.579953374,1.351676603,0.753844544,0
11/21/2014,0.454833156,1.262601472,0.779529042,0
11/22/2014,2.362837162,1.499818183,0.895832613,0
11/23/2014,1.518634019,NA,0.904487399,0
11/24/2014,0.674430876,0.421593235,0.99251313,0
11/25/2014,1.476927861,0.817700045,0.952186198,0
11/26/2014,1.35651023,10.14702669,0.926830016,2.09575829
11/27/2014,1.082347896,0.868458841,1.069800543,0
11/28/2014,1.478560653,1.384892064,1.040535257,0
11/29/2014,1.307091547,10.15276928,10.11181123,5.142859997
11/30/2014,1.061803365,1.023667568,0.993958457,0
12/1/2014,0.436746943,0.614915993,1.03248769,0
12/2/2014,0.584707421,0.40310866,0.812736768,0
12/3/2014,1.02890789,NA,0.544692768,0
12/4/2014,0.768409486,NA,0.276648767,0
12/5/2014,0.560480008,NA,0.368912517,0
12/6/2014,0.980015217,NA,0.461176266,0
12/7/2014,1.814633553,NA,0.371211721,0
12/8/2014,0.413641966,NA,0.51882328,0
12/9/2014,0.495168703,NA,0.392702801,0
12/10/2014,1.242135963,NA,0.266582321,0
12/11/2014,0.43338177,NA,0.338046474,0
12/12/2014,1.860338711,NA,0.225945839,0
12/13/2014,1.21030532,NA,0.691610069,0
12/14/2014,0.560271928,NA,0.580166779,0
12/15/2014,0.289603235,0.179562149,0.27854886,0
12/16/2014,0.80359492,NA,0.145010882,0
12/17/2014,0.633873171,NA,0.214048385,0
12/18/2014,0.264924956,NA,0.283085887,0
12/19/2014,0.744891526,NA,0.80560048,0
12/20/2014,0.270379636,NA,0.270330729,0
12/21/2014,0.269340282,NA,0.617447314,0
12/22/2014,1.200853626,0.927655734,0.964563898,0
12/23/2014,1.546396798,NA,0.903777576,0
12/24/2014,1.89193997,0.523123045,0.842991253,0
12/25/2014,1.846928007,NA,0.782204931,0
12/26/2014,1.44134733,NA,0.721418608,0
12/27/2014,1.035766652,NA,0.660632286,0
12/28/2014,0.630185975,0.522068244,0.599845964,0
12/29/2014,0.271664026,0.453336138,0.539059641,0
12/30/2014,0.326985865,0.562643581,0.478273319,0
12/31/2014,0.382307705,NA,0.417486996,0
1/1/2015,0.437629544,NA,0.356700674,0
1/2/2015,0.370178755,0.769748,0.295914351,0
1/3/2015,0.302727965,0.825972599,0.235128029,0
1/4/2015,0.235277176,0.706826071,0.649521986,0
1/5/2015,0.422984588,0.520058703,0.572445809,0
1/6/2015,0.777437632,0.517509053,0.538288946,0
1/7/2015,0.619918573,0.803822291,5.345178738,0.208609178
1/8/2015,0.462399515,0.935084763,10.15206853,1.80215358
1/9/2015,0.304880456,0.615180384,0.820312216,0
1/10/2015,0.68478236,0.656833327,5.481256703,0.226593441
1/11/2015,0.702833461,0.549721773,10.14220119,1.750554786
1/12/2015,0.957745857,0.126416066,0.997025482,0
1/13/2015,1.033718979,0.407421345,0.515590765,0
1/14/2015,0.792645331,NA,0.617126426,0
1/15/2015,0.813397043,0.442379466,0.718662086,0
1/16/2015,2.432430076,0.440370894,0.820197747,0
1/17/2015,1.610521872,NA,0.694151127,0
1/18/2015,0.788613667,NA,0.70485856,0
1/19/2015,0.947509326,NA,0.5507752,0
1/20/2015,1.82587881,NA,0.444268198,0
1/21/2015,1.445181298,NA,0.337761196,0
1/22/2015,0.76782868,NA,0.37196312,0
1/23/2015,1.534034028,10.12335527,0.394976851,1.969758027
1/24/2015,1.490462009,0.847522526,0.466547384,0
1/25/2015,0.55432474,1.348028106,0.539602867,0
1/26/2015,0.594655254,NA,0.519342643,0
1/27/2015,0.910533329,NA,0.499082419,0
1/28/2015,0.897996452,NA,0.478822195,0
1/29/2015,1.610600991,0.517107465,0.469715604,0
1/30/2015,1.777700033,NA,0.331666026,0
1/31/2015,0.37768722,NA,0.656787443,0
2/1/2015,0.990597128,0.119793258,0.377941642,0
2/2/2015,1.603507035,0.629301296,0.698023489,0
2/3/2015,1.534818875,NA,0.311686424,0
2/4/2015,0.619553429,NA,0.297742526,0
2/5/2015,1.365545477,NA,0.283798629,0
2/6/2015,10.11496578,NA,0.269854731,3.087736498
2/7/2015,1.456481362,NA,0.255910833,0
2/8/2015,0.895027693,NA,0.241966936,0
2/9/2015,1.651946135,NA,0.228023038,0
2/10/2015,1.732541659,NA,0.824553441,0
2/11/2015,0.660515258,NA,0.69672376,0
2/12/2015,1.443331094,NA,0.483192551,0
2/13/2015,0.798527236,NA,0.218552422,0
2/14/2015,0.878533383,NA,0.264175465,0
2/15/2015,0.592068746,NA,0.376469162,0
2/16/2015,0.904118004,NA,0.625716693,0
2/17/2015,1.770848082,NA,10.18678036,3.874140463
2/18/2015,0.938931147,NA,0.891252326,0
2/19/2015,0.574915237,NA,0.604967852,0
2/20/2015,0.81243238,NA,0.596975496,0
2/21/2015,10.11573255,NA,0.825775086,3.36608006
2/22/2015,5.523429031,0.503616634,0.88171846,0.255224019
2/23/2015,0.931125511,NA,0.937661834,0
2/24/2015,0.694729987,NA,0.914322494,0
2/25/2015,0.840674778,NA,1.248484209,0
2/26/2015,0.986619569,NA,1.363792809,0
2/27/2015,0.794338542,NA,0.92645212,0
2/28/2015,0.308026166,NA,0.840032903,0
3/1/2015,0.557910757,NA,0.753613685,0
3/2/2015,1.453436844,NA,0.667194468,0
3/3/2015,2.348962931,NA,0.58077525,0
3/4/2015,1.545401849,NA,0.541568659,0
3/5/2015,0.741840766,NA,0.417868267,0
3/6/2015,0.717498168,NA,0.294167874,0
3/7/2015,1.274928038,0.901377697,0.170467482,0
3/8/2015,2.920550169,0.681655669,0.754511809,0
3/9/2015,0.952668869,NA,0.393928101,0
3/10/2015,1.960891355,NA,0.379362478,0
3/11/2015,1.851762476,NA,0.364796855,0
3/12/2015,1.742633596,NA,0.325908219,0
3/13/2015,1.633504717,NA,0.287019584,0
3/14/2015,1.524375837,0.641399982,0.248130948,0
3/15/2015,1.942091437,NA,0.512422785,0
3/16/2015,1.50265439,0.475544232,0.159824635,0
3/17/2015,1.291820756,NA,0.490143358,0
3/18/2015,0.897065837,NA,0.355222659,0
3/19/2015,0.406878036,0.435286803,0.491733685,0
3/20/2015,0.68741796,NA,0.785243029,0
3/21/2015,10.14545378,NA,0.879983979,3.408045122
3/22/2015,0.431893508,NA,0.978218375,0
3/23/2015,0.746117028,0.519962163,10.156427,1.759804708
3/24/2015,1.823534838,0.471862875,1.50349242,0
3/25/2015,0.664283308,NA,1.241156069,0
3/26/2015,0.979452602,NA,1.002443319,0
3/27/2015,1.271952927,NA,1.258333903,0
3/28/2015,10.10402065,NA,1.64080898,3.767741057
3/29/2015,1.582792484,1.786778078,1.539028999,0
3/30/2015,1.32718666,1.928232936,1.781733796,0
3/31/2015,1.729685861,NA,1.85618813,0
4/1/2015,1.88621179,NA,1.989380556,0
4/2/2015,1.384879076,NA,1.481229551,0
4/3/2015,1.485281499,NA,1.655707479,0
4/4/2015,1.43784422,1.474522862,1.830185406,0
4/5/2015,1.742373903,1.03693334,1.556812854,0
4/6/2015,1.44292921,1.025727381,1.756311916,0
4/7/2015,2.466008602,0.650223945,20.1534059,5.708848793
4/8/2015,1.750282899,NA,2.449130736,0
4/9/2015,1.822788671,0.811590156,1.360767758,0
4/10/2015,1.501433401,NA,1.421778845,0
4/11/2015,1.699981627,1.410589012,1.769949641,0
4/12/2015,1.097068817,1.616831633,1.609347837,0
4/13/2015,1.756163235,1.782716164,1.511824311,0
4/14/2015,3.913818873,1.235228667,20.14706901,6.384341494
4/15/2015,2.424202519,10.13320164,1.714408098,2.709573397
4/16/2015,0.887520044,NA,1.445910144,0
4/17/2015,1.96190821,NA,1.673941581,0
4/18/2015,2.392409811,1.509707147,1.656501464,0
4/19/2015,1.915813891,1.693976838,1.906647546,0
4/20/2015,20.13766236,1.309256813,20.14170679,11.81517797
4/21/2015,2.611400435,NA,1.721439621,0.06174627
4/22/2015,1.98038042,NA,1.705850818,0
4/23/2015,2.658066225,1.787802171,1.622559487,0
4/24/2015,0.922414417,1.581021596,10.19351587,2.184619939
4/25/2015,1.332099824,0.284278757,1.213648592,0
4/26/2015,1.30826762,1.735279394,1.413317442,0
4/27/2015,2.061414173,2.468836975,1.579736012,0
4/28/2015,2.812222,1.474974988,1.956461744,0.033522222
4/29/2015,2.311981273,1.436579222,2.333187476,0
4/30/2015,2.275489634,NA,1.922525326,0
5/1/2015,1.824758356,NA,2.292014078,0
5/2/2015,1.374027078,20.14280739,1.243422072,5.539054824
5/3/2015,1.546948211,1.296022554,1.812542885,0
5/4/2015,0.658603038,0.975523554,0.531432137,0
5/5/2015,0.839951279,1.879375203,1.255629909,0
5/6/2015,0.918475703,2.626442375,2.040437339,0
5/7/2015,1.67533961,2.71720515,10.19410691,2.814519868
5/8/2015,1.584894171,1.863020999,1.048934794,0
5/9/2015,1.700025691,1.850745997,1.087575906,0
5/10/2015,1.81515721,2.415649075,1.268114828,0
5/11/2015,2.590477791,3.451416358,1.886936948,0.595246343
5/12/2015,1.81424731,4.300961424,1.54090215,0.504339606
5/13/2015,1.337797761,40.12816221,10.13636657,15.15307816
5/14/2015,2.432329408,2.371140639,0.855895753,0
5/15/2015,1.257540439,2.490359559,1.639459073,0
5/16/2015,1.245060955,2.097022189,1.096343494,0
5/17/2015,1.23258147,1.983483322,1.538541908,0
5/18/2015,1.265722761,20.18852255,1.069856451,5.460336565
5/19/2015,1.298864053,1.526303498,5.593000481,0.758358655
5/20/2015,1.332005344,2.295177941,10.11614451,2.533411909
5/21/2015,1.601982019,1.866878863,7.106085426,1.477284747
5/22/2015,1.871958694,0.406213662,4.096026341,0.077035543
5/23/2015,1.516828701,2.347361793,1.085967257,0
5/24/2015,2.306210987,1.953770436,0.673552488,0
5/25/2015,3.095593272,3.480465836,1.250161174,0.561042738
5/26/2015,11.63198626,4.252341717,1.826769859,3.856001923
5/27/2015,20.16837925,1.447035228,1.549417417,5.673913276
5/28/2015,15.49751182,1.56967813,2.021821467,4.31530645
5/29/2015,10.82664439,0.644852525,1.780266244,2.369557031
5/30/2015,6.155776953,0.485407639,1.53871102,0.678934515
5/31/2015,1.484909521,1.483972032,1.478671954,0
6/1/2015,1.397874576,1.869952538,1.418632887,0
6/2/2015,1.31083963,20.190284,1.358593821,5.572208461
6/3/2015,3.550038886,30.14536109,1.298554754,9.616954221
6/4/2015,3.231489833,0.848136543,0.774722308,0
6/5/2015,2.774899751,NA,0.98928908,0
6/6/2015,2.375779464,NA,1.289849655,0
6/7/2015,1.346712007,3.603725337,1.411974916,0.073106731
6/8/2015,0.493914102,2.45058119,2.688504568,0
6/9/2015,2.616548646,10.1193032,2.079649463,2.890803081
6/10/2015,1.605282047,1.01870568,1.71939262,0
6/11/2015,0.561068028,2.017748304,1.84166791,0
6/12/2015,3.225112973,1.476409655,1.805942132,0.121457564
6/13/2015,3.642915849,NA,1.446644628,0.440106481
6/14/2015,2.925559033,1.571628582,0.58120443,0
6/15/2015,2.208202216,1.207175107,1.985288609,0
6/16/2015,1.745814151,1.497187497,0.805628316,0
6/17/2015,3.511617495,1.518219141,1.547494223,0.144746264
6/18/2015,4.258386812,NA,2.045107984,1.04707364
6/19/2015,5.005156128,NA,1.054546218,0.925177415
6/20/2015,5.479205701,NA,0.647113213,0.958485699
6/21/2015,4.923684491,NA,0.239680207,0.477008591
6/22/2015,4.454798761,1.276183412,1.113926169,0.233938758
6/23/2015,4.716482915,1.752524896,1.988172131,0.771362625
6/24/2015,4.719381235,1.568753303,3.248866473,1.131302981
6/25/2015,6.704870408,NA,1.687730493,2.091626693
6/26/2015,4.422491057,NA,1.292124202,0.752633872
6/27/2015,4.76886226,20.14829469,0.765705493,6.513256792
6/28/2015,4.460338654,1.026196379,10.19717749,3.180206819
6/29/2015,5.282914903,1.345953474,1.598674976,0.694817095
6/30/2015,6.98923948,2.730156988,2.335974278,1.97075956
7/1/2015,3.502426258,0.959080253,0.848853076,0
7/2/2015,300.1967958,NA,0.82829924,148.4078738
7/3/2015,60.12420412,NA,0.807745404,28.361301
7/4/2015,6.617202646,16.49484708,0.901113969,5.956690543
7/5/2015,4.260821961,NA,7.061102437,3.556288441
7/6/2015,2.924182631,1.364922022,1.489409437,0
7/7/2015,6.52909083,2.584727047,1.709119872,1.559948561
7/8/2015,40.12448676,3.45592752,1.523012229,12.98677815
7/9/2015,6.357138756,1.866499741,2.008560231,1.363035554
7/10/2015,6.225777276,2.99481648,1.401123441,1.492875043
7/11/2015,5.083754151,2.429028626,1.334095066,0.901261925
7/12/2015,3.350716768,2.204454614,1.684180951,0.365420089
7/13/2015,20.17978033,NA,20.163491,18.06696191
7/14/2015,5.448389436,NA,0.91047573,1.074758825
7/15/2015,3.922172049,2.333045938,1.12020927,0.410778397
7/16/2015,4.244266057,2.036177869,1.32994281,0.489098223
7/17/2015,4.777530293,3.297189166,1.553046244,1.161557879
7/18/2015,1.979755476,13.3238946,4.69172851,4.61742884
7/19/2015,60.17147894,NA,6.577066234,31.26959883
7/20/2015,30.11905076,NA,0.905639772,13.40767151
7/21/2015,3.900261709,2.072066132,3.403964138,1.077733304
7/22/2015,4.885993481,2.714520117,1.578722608,1.012048046
7/23/2015,50.17766682,1.364810926,1.944892088,15.78142592
7/24/2015,7.448409197,1.578936539,1.497550587,1.460601419
7/25/2015,5.95534517,2.609476009,1.751465483,1.391064865
7/26/2015,6.312715621,NA,1.937083895,2.020226
7/27/2015,3.888416985,NA,1.700458957,0.689764213
7/28/2015,4.849231867,NA,1.20239307,0.921138711
7/29/2015,4.651976632,1.666652516,1.551161227,0.575566103
7/30/2015,5.683757487,1.635098712,1.665311402,0.947025178
7/31/2015,50.15414511,2.503483271,2.393129968,16.30255543
8/1/2015,5.731951951,NA,2.924837658,2.223721047
8/2/2015,2.982457494,0.399045796,1.476131615,0
8/3/2015,2.406287172,0.757568027,1.267000785,0
8/4/2015,3.217417051,1.487690867,1.232719904,0
8/5/2015,4.02854693,4.242243477,20.16414641,7.430614917
8/6/2015,3.816462927,NA,5.597819666,2.602467539
8/7/2015,30.14819931,NA,0.410876514,13.17486415
8/8/2015,3.428049541,NA,0.933673502,0.076187764
8/9/2015,4.507086389,NA,1.456470489,0.877104681
8/10/2015,5.686791644,NA,1.991647694,1.734545911
8/11/2015,9.846836725,2.059894521,1.966142429,2.576593869
8/12/2015,20.10168942,NA,1.940637163,8.916489534
8/13/2015,7.46633088,NA,1.067736671,2.162360018
8/14/2015,3.409422975,2.612098062,0.194836179,0.024421716
8/15/2015,4.072678713,NA,2.010936409,0.937133803
8/16/2015,2.48623889,NA,1.503950217,0
8/17/2015,1.596324634,NA,0.996964024,0
8/18/2015,2.277427001,NA,0.489977832,0
8/19/2015,2.958529367,NA,1.02726511,0
8/20/2015,3.09138764,NA,1.03662901,0
8/21/2015,40.12989017,NA,10.12511748,23.02283007
8/22/2015,3.338179773,NA,0.838904141,0
8/23/2015,1.918220681,NA,0.912163272,0
8/24/2015,1.66581285,NA,0.985422403,0
8/25/2015,3.267549626,NA,1.072308815,0.065255463
8/26/2015,20.18540137,4.072806215,3.278380572,7.131165363
8/27/2015,2.904835773,NA,5.484452328,2.089970293
8/28/2015,3.696158604,NA,1.218092897,0.352451993
8/29/2015,4.905218959,NA,1.05359825,0.874734847
8/30/2015,3.961018027,NA,1.275728741,0.513699626
8/31/2015,3.016817094,2.010813278,1.162957362,0.015831889
9/1/2015,4.205993782,2.200654429,1.050185982,0.437914042
9/2/2015,2.776880589,NA,1.82084266,0.194187867
9/3/2015,2.206383261,NA,1.183242907,0
9/4/2015,1.762264214,NA,0.545643154,0
9/5/2015,1.345370632,NA,0.353825679,0
9/6/2015,8.933866255,NA,0.30683766,2.5156782
9/7/2015,0.357194957,0.901400872,0.459732031,0
9/8/2015,0.389424581,NA,0.612626402,0
9/9/2015,1.27283781,0.265705308,1.595429266,0
9/10/2015,10.19058754,NA,0.251298298,3.116269161
9/11/2015,0.635296943,NA,0.480949913,0
9/12/2015,0.896724518,0.99225217,0.710601528,0
9/13/2015,1.032166062,10.19580956,1.44191434,2.175599298
9/14/2015,1.167607606,1.792917012,0.604817781,0
9/15/2015,1.303049149,NA,2.832419905,0
9/16/2015,1.438490693,0.772098428,1.912569576,0
9/17/2015,2.2232575,0.705243237,0.992719247,0
9/18/2015,10.14412864,2.687581636,10.11597784,5.601532016
9/19/2015,0.647052659,NA,1.460292513,0
9/20/2015,0.303141899,1.540946564,1.177387404,0
9/21/2015,0.448265623,1.375130319,0.894482295,0
9/22/2015,0.593389347,0.411203994,1.445019001,0
9/23/2015,0.738513071,1.432398475,1.213874505,0
9/24/2015,1.317287165,1.037124653,0.954816099,0
9/25/2015,0.908388638,0.23903217,1.027413681,0
